"","Element ID","/Layer_1/Rice Reused Water(AF/year)"
"19736",19736,0.440274652353242
"19737",19737,0.875965365687166
"19738",19738,0.00454223698509115
"19739",19739,0.0115105694413225
"19740",19740,2.81613099350713
"19741",19741,0
"19742",19742,0
"19743",19743,0
"19744",19744,0
"19745",19745,0.480103912506897
"19746",19746,0
"19747",19747,4.13541721660581
"19748",19748,3.64781467550481
"19749",19749,18.7147454025604
"19750",19750,14.6107158368898
"19751",19751,2.2425263620577
"19752",19752,2.14186092465419
"19753",19753,7.03269332299249
"19754",19754,5.48947192552759
"19755",19755,5.88416845106699
"19756",19756,9.37042749386756
"19757",19757,6.58130694020587
"19758",19758,6.31394974611035
"19759",19759,6.49318561208557
"19760",19760,6.54195415236993
"19761",19761,5.15090550883687
"19762",19762,2.88793067412574
"19763",19763,6.6395876764351
"19764",19764,4.71008360958147
"19765",19765,6.68801652775308
"19766",19766,6.64412162923362
"19767",19767,0.793065913437649
"19768",19768,0
"19769",19769,0
"19770",19770,0
"19771",19771,0
"19772",19772,0
"19773",19773,0
"19774",19774,10.2908862141378
"19775",19775,6.82017787425337
"19776",19776,7.65623738629278
"19777",19777,0
"19778",19778,2.95853289283057
"19779",19779,9.22587486334897
"19780",19780,8.34477442658011
"19781",19781,11.7965900095735
"19782",19782,4.18068114672752
"19783",19783,19.5271361872425
"19784",19784,21.383246852304
"19785",19785,26.5448728785691
"19786",19786,19.1092321750154
"19787",19787,33.1756087023623
"19788",19788,0
"19789",19789,3.30760026214301
"19790",19790,3.29070645887292
"19791",19791,0
"19792",19792,0
"19793",19793,0.980872316029175
"19794",19794,0.497710458530227
"19795",19795,6.99917581886708
"19796",19796,6.84575435181896
"19797",19797,0
"19798",19798,0
"19799",19799,0.000410384322287902
"19800",19800,2.36071127231873
"19801",19801,1.77265390167714
"19802",19802,1.93366182013073
"19803",19803,2.0382304471199
"19804",19804,2.43468881975155
"19805",19805,1.38018450396028
"19806",19806,1.0311822441542
"19807",19807,1.03985498536237
"19808",19808,0.235249431525977
"19809",19809,0.552742080246535
"19810",19810,0.28828359044019
"19811",19811,0.333352102599855
"19812",19812,0.425560145105166
"19813",19813,0.706553163756639
"19814",19814,0.00725332450831998
"19815",19815,0.00193733519027813
"19816",19816,0.0102510621337414
"19817",19817,0.00188371364124286
"19818",19818,0.00656758247332687
"19819",19819,0.00122349642300935
"19820",19820,0.401592071169545
"19821",19821,0.160597967504723
"19822",19822,0.936261726961769
"19823",19823,0.267400560694297
"19824",19824,2.39774651920251
"19825",19825,0
"19826",19826,0.69733681112375
"19827",19827,0
"19828",19828,0
"19829",19829,2.51330649617321
"19830",19830,0.785941646236525
"19831",19831,0.195120392114367
"19832",19832,0.94830246588207
"19833",19833,2.37977859128282
"19834",19834,0.809491540250486
"19835",19835,1.5128812406214
"19836",19836,2.93104036049424
"19837",19837,1.97373373302053
"19838",19838,2.40641178336835
"19839",19839,2.19723324861894
"19840",19840,5.60805634155354
"19841",19841,4.33237807681321
"19842",19842,2.12623119137152
"19843",19843,6.32155251557465
"19844",19844,6.23330317164112
"19845",19845,4.16438212797129
"19846",19846,3.29131779415113
"19847",19847,6.50508905172124
"19848",19848,6.09753346027271
"19849",19849,0
"19850",19850,0
"19851",19851,0
"19852",19852,0
"19853",19853,0
"19854",19854,0
"19855",19855,9.97375762666242
"19856",19856,7.49500460052237
"19857",19857,2.22729954932816
"19858",19858,1.27595173636835
"19859",19859,0
"19860",19860,8.20366199113042
"19861",19861,9.60658235254152
"19862",19862,4.53264422160637
"19863",19863,9.39798955658791
"19864",19864,8.19412640361763
"19865",19865,9.50493067053146
"19866",19866,20.7465936703779
"19867",19867,5.82720565479486
"19868",19868,9.10264954833882
"19869",19869,21.7243514673844
"19870",19870,166.98907264951
"19871",19871,39.5608362619224
"19872",19872,18.7439919287002
"19873",19873,11.7952676396885
"19874",19874,12.9094751250554
"19875",19875,1.96063932029949
"19876",19876,10.9225707938034
"19877",19877,3.86394694203399
"19878",19878,0.0259272650860709
"19879",19879,0
"19880",19880,5.03821131896494
"19881",19881,0
"19882",19882,0
"19883",19883,0
"19884",19884,2.63792011390436
"19885",19885,0.866863590892718
"19886",19886,0
"19887",19887,0.372050316506178
"19888",19888,1.04372129577923
"19889",19889,0.673788990103809
"19890",19890,1.06182603791557
"19891",19891,1.16435741381793
"19892",19892,0.530438122799986
"19893",19893,0
"19894",19894,0
"19895",19895,0.599393919496396
"19896",19896,0.587568002879414
"19897",19897,0.212720446991574
"19898",19898,0.585258280771624
"19899",19899,0.405365961377308
"19900",19900,0.610411540341167
"19901",19901,0.641045097484131
"19902",19902,0.55604806679928
"19903",19903,0
"19904",19904,1.8547222227941
"19905",19905,1.37764586222404
"19906",19906,0.389463188994848
"19907",19907,2.05791472081336
"19908",19908,0.523366251167798
"19909",19909,2.31305295168232
"19910",19910,1.4592731041973
"19911",19911,0.410139367419539
"19912",19912,0.806227904552538
"19913",19913,0.351895136418715
"19914",19914,1.1061405448818
"19915",19915,1.20372738510045
"19916",19916,0.520082938908526
"19917",19917,0.940056636744807
"19918",19918,1.04528321151218
"19919",19919,1.33213036699658
"19920",19920,0.899658765036723
"19921",19921,1.21093082681457
"19922",19922,1.39749023317864
"19923",19923,1.40216231108201
"19924",19924,2.2943809845976
"19925",19925,2.54056500699654
"19926",19926,4.44288681794524
"19927",19927,1.04206714065926
"19928",19928,0.650100773022729
"19929",19929,0.937271140356805
"19930",19930,0.695443562996282
"19931",19931,0
"19932",19932,6.11684743628289
"19933",19933,3.77104436130793
"19934",19934,1.68391617918514
"19935",19935,0.805340224727277
"19936",19936,0
"19937",19937,0
"19938",19938,0
"19939",19939,8.75059236023839
"19940",19940,5.72667771613543
"19941",19941,2.87469561399886
"19942",19942,1.64010887553955
"19943",19943,4.70587804920554
"19944",19944,6.65041453606429
"19945",19945,0
"19946",19946,0.00338897091181314
"19947",19947,8.48604527437382
"19948",19948,9.03340587706988
"19949",19949,8.53614050859569
"19950",19950,8.96310637106384
"19951",19951,9.67646674817291
"19952",19952,17.9458917438665
"19953",19953,31.8276546474376
"19954",19954,63.2908868566715
"19955",19955,13.3595360350505
"19956",19956,0.0101474735792467
"19957",19957,0.00196433491412997
"19958",19958,4.46210424182384
"19959",19959,4.81993926308379
"19960",19960,3.41754083001145
"19961",19961,0.213000749160106
"19962",19962,0.00450758183049723
"19963",19963,4.17256052896713
"19964",19964,3.9145107836073
"19965",19965,0
"19966",19966,2.65537920176662
"19967",19967,3.04548169955631
"19968",19968,0.268196615354234
"19969",19969,0.0916877926009795
"19970",19970,0.220008527453075
"19971",19971,1.08390977448832
"19972",19972,0.940012110480975
"19973",19973,0.472952907557013
"19974",19974,0.305798850856922
"19975",19975,0.167704823596586
"19976",19976,0.327558060610673
"19977",19977,0.0768816489357892
"19978",19978,0.232405360752908
"19979",19979,0.312548374262629
"19980",19980,0.425105877062873
"19981",19981,0
"19982",19982,0.683978393561874
"19983",19983,0.108592400250975
"19984",19984,0.158749144193362
"19985",19985,0.226545938915206
"19986",19986,0.32208296556106
"19987",19987,0.269097154822946
"19988",19988,0.265107114970111
"19989",19989,0.0785418987342443
"19990",19990,0.0924163805962656
"19991",19991,0.615939541342259
"19992",19992,1.56726502354772
"19993",19993,0.0460833334309343
"19994",19994,0.59956701926104
"19995",19995,0.807450555927267
"19996",19996,0.544723671165516
"19997",19997,1.28548976701904
"19998",19998,0.00239164332459642
"19999",19999,0.00457242982847292
"20000",20000,0.816770346230292
"20001",20001,0.000995869034168186
"20002",20002,1.08720641006711
"20003",20003,1.11164038413116
"20004",20004,1.19306955381472
"20005",20005,1.79110667656602
"20006",20006,0.628836826871058
"20007",20007,0.401130206084814
"20008",20008,1.26196887212591
"20009",20009,1.38683799353667
"20010",20010,0.289144042884557
"20011",20011,0.408554444779641
"20012",20012,1.29008930425612
"20013",20013,2.00761196244245
"20014",20014,1.18876097044481
"20015",20015,1.25464245368627
"20016",20016,0.0509993153178157
"20017",20017,4.38518093669809
"20018",20018,0.00316435361727458
"20019",20019,0.370125588668628
"20020",20020,0.956799950332459
"20021",20021,0
"20022",20022,0
"20023",20023,3.91023119664865
"20024",20024,3.16027591961809
"20025",20025,0.877286878328926
"20026",20026,0.773790987806
"20027",20027,0
"20028",20028,0
"20029",20029,0
"20030",20030,0
"20031",20031,0
"20032",20032,0
"20033",20033,3.92959712862273
"20034",20034,2.16737357410826
"20035",20035,2.95924616430264
"20036",20036,1.7348826523178
"20037",20037,2.37885655991109
"20038",20038,2.62648501233346
"20039",20039,1.37671801144794
"20040",20040,2.55884633856068
"20041",20041,0
"20042",20042,2.33771797421053
"20043",20043,0
"20044",20044,6.90422355006827
"20045",20045,4.1536808297127
"20046",20046,9.6487442164503
"20047",20047,11.512065822722
"20048",20048,3.97494376250338
"20049",20049,6.73919270872329
"20050",20050,6.91280291129847
"20051",20051,25.9472900368706
"20052",20052,48.2558377354823
"20053",20053,21.1527491866365
"20054",20054,17.130623990806
"20055",20055,0
"20056",20056,8.38456670110212
"20057",20057,0.00548686161334926
"20058",20058,0.0338615269072605
"20059",20059,0.13025184172178
"20060",20060,4.63173445100389
"20061",20061,2.27677530306298
"20062",20062,1.86288065753057
"20063",20063,2.34524008538842
"20064",20064,3.03819847472764
"20065",20065,1.10854860517204
"20066",20066,1.58297921322288
"20067",20067,1.3576307137907
"20068",20068,1.05514144440241
"20069",20069,0.125835323916761
"20070",20070,0.215484005372419
"20071",20071,0.0977601785179199
"20072",20072,0.279630972672612
"20073",20073,0.418675326591272
"20074",20074,0.160421199972049
"20075",20075,0.171621886035899
"20076",20076,0.401839217488436
"20077",20077,0.929837447026861
"20078",20078,0.212760491350111
"20079",20079,0.387619111314969
"20080",20080,0.940754869527902
"20081",20081,0.77987351450174
"20082",20082,0.250237946595756
"20083",20083,0.286337602324102
"20084",20084,0.455198467695449
"20085",20085,0.270087862817294
"20086",20086,0.349897953193306
"20087",20087,0.657182639823769
"20088",20088,0.626774981127586
"20089",20089,0.644568818814277
"20090",20090,0.464406590958494
"20091",20091,0.30020941388112
"20092",20092,0.532031244668243
"20093",20093,0.0767187433643081
"20094",20094,0.0349615977714905
"20095",20095,0.973298671909034
"20096",20096,0.112743688692314
"20097",20097,0.206614845880931
"20098",20098,0.427631511884257
"20099",20099,0.00821004535632092
"20100",20100,1.19275938727311
"20101",20101,0.0257703252996829
"20102",20102,0.0269393362213825
"20103",20103,0.00198040958387571
"20104",20104,0.99690848527579
"20105",20105,0.889358765743803
"20106",20106,0.750866197251038
"20107",20107,1.84056756810145
"20108",20108,1.30623973111505
"20109",20109,0.851724723475961
"20110",20110,1.1156490270867
"20111",20111,0.891381005428925
"20112",20112,0.369938606539714
"20113",20113,0.977825257345975
"20114",20114,1.1551264949663
"20115",20115,3.96076527345152
"20116",20116,4.45092068646077
"20117",20117,0.978471823339587
"20118",20118,0.449834814342335
"20119",20119,0.0102569862136043
"20120",20120,0
"20121",20121,0.0098345553628722
"20122",20122,1.28753741303668
"20123",20123,1.07177124586514
"20124",20124,1.8029516848569
"20125",20125,2.67379422646793
"20126",20126,1.56173641015013
"20127",20127,0
"20128",20128,0
"20129",20129,0.641085733219366
"20130",20130,0.710340487994208
"20131",20131,0
"20132",20132,0.83127381461838
"20133",20133,0
"20134",20134,0
"20135",20135,0
"20136",20136,0
"20137",20137,3.80850846028959
"20138",20138,3.47900053305516
"20139",20139,0.411350022956829
"20140",20140,0.723984810220257
"20141",20141,1.86141285913331
"20142",20142,0.190523921746823
"20143",20143,1.33149248761054
"20144",20144,0.54690281450903
"20145",20145,2.28384009017914
"20146",20146,0
"20147",20147,0.601237272778068
"20148",20148,1.81654954058913
"20149",20149,0.620489496016262
"20150",20150,1.9788473753026
"20151",20151,0.734865917072994
"20152",20152,1.90560664228397
"20153",20153,1.79981918989526
"20154",20154,0
"20155",20155,1.97674103430356
"20156",20156,3.02022441386849
"20157",20157,3.81053107088243
"20158",20158,3.55044814094659
"20159",20159,4.24478321394929
"20160",20160,4.1282766059481
"20161",20161,5.02375037353964
"20162",20162,9.89441123791805
"20163",20163,5.37359273577556
"20164",20164,18.2734004805474
"20165",20165,10.1748471587954
"20166",20166,4.01276236206446
"20167",20167,21.8019434978252
"20168",20168,4.79528540632363
"20169",20169,44.534626143306
"20170",20170,42.1443674337026
"20171",20171,30.9032157839723
"20172",20172,10.1010781285297
"20173",20173,0
"20174",20174,0
"20175",20175,0
"20176",20176,5.88977698936573
"20177",20177,0
"20178",20178,2.01131312799716
"20179",20179,1.03142275228672
"20180",20180,1.94388119105842
"20181",20181,0.583130202342167
"20182",20182,0.193396197069183
"20183",20183,0.0850814808526921
"20184",20184,0.212454984367006
"20185",20185,0.56539323030652
"20186",20186,1.57369273376123
"20187",20187,0.651589186907801
"20188",20188,0.484350152744915
"20189",20189,1.11014421105093
"20190",20190,0.603508749331547
"20191",20191,0.107320681023378
"20192",20192,0.149471494296923
"20193",20193,0.215113111378041
"20194",20194,0.182995192199278
"20195",20195,0.0617333228734532
"20196",20196,0.33676692926942
"20197",20197,0.425903522619976
"20198",20198,0
"20199",20199,0.27892743088112
"20200",20200,0.277716925669485
"20201",20201,0.280072662434817
"20202",20202,1.25643332827536
"20203",20203,1.13753295266766
"20204",20204,0.000959551301510353
"20205",20205,0.27165385964104
"20206",20206,0
"20207",20207,0.0908224777958251
"20208",20208,0
"20209",20209,0.247617051657063
"20210",20210,0.625924754028672
"20211",20211,0.348246526126103
"20212",20212,0.676787070322425
"20213",20213,0.0759642936832625
"20214",20214,0.133242663080428
"20215",20215,0.495241979504164
"20216",20216,0.786103749170846
"20217",20217,0.016904074832038
"20218",20218,1.44086560706627
"20219",20219,1.3214557011772
"20220",20220,0.835608599144242
"20221",20221,1.97884517651744
"20222",20222,1.73364707545598
"20223",20223,1.0479767380598
"20224",20224,1.1145434724192
"20225",20225,0.470187347328159
"20226",20226,0.876049428927045
"20227",20227,0.901789117340037
"20228",20228,0.00039499686613105
"20229",20229,1.0629597326322
"20230",20230,4.27888514149817
"20231",20231,0.00967848107301612
"20232",20232,0.00286257556604025
"20233",20233,0
"20234",20234,0.885710351203825
"20235",20235,0.574253777669108
"20236",20236,0.818131341004506
"20237",20237,0.929180416393154
"20238",20238,3.19139900207877
"20239",20239,1.6779324203417
"20240",20240,0.611282243433711
"20241",20241,0.692967389858983
"20242",20242,0.334459354017474
"20243",20243,0.815697475285067
"20244",20244,0.884212778344959
"20245",20245,0
"20246",20246,0
"20247",20247,0
"20248",20248,0
"20249",20249,0
"20250",20250,0
"20251",20251,0
"20252",20252,0
"20253",20253,0
"20254",20254,0
"20255",20255,0
"20256",20256,0
"20257",20257,1.18715753271482
"20258",20258,1.96871014445239
"20259",20259,1.32609790487626
"20260",20260,0.95516592666636
"20261",20261,1.80348695782741
"20262",20262,0.654470725547379
"20263",20263,1.26472849938404
"20264",20264,4.41011390215998
"20265",20265,0
"20266",20266,2.09800419165896
"20267",20267,0.809631245932092
"20268",20268,3.06094134787043
"20269",20269,2.99796728310505
"20270",20270,1.99604964488506
"20271",20271,1.88830571521871
"20272",20272,0.735619383624726
"20273",20273,1.11874847586064
"20274",20274,0
"20275",20275,0.422451797340673
"20276",20276,1.04477334281216
"20277",20277,0
"20278",20278,3.28273505950873
"20279",20279,3.11738416584909
"20280",20280,0
"20281",20281,0.132895383129339
"20282",20282,0.0102753004390973
"20283",20283,9.94857654857519
"20284",20284,12.8293705857678
"20285",20285,11.2042577241786
"20286",20286,5.34817588426008
"20287",20287,7.70643457769675
"20288",20288,2.86814814393742
"20289",20289,8.71403000921512
"20290",20290,13.1431593028423
"20291",20291,16.4597130993697
"20292",20292,40.7902193502314
"20293",20293,8.809804006635
"20294",20294,7.76607700793472
"20295",20295,0.00601173625620371
"20296",20296,0.00615145000816001
"20297",20297,0.00123237461959645
"20298",20298,0.00894036596116492
"20299",20299,5.1975473321217
"20300",20300,3.84660684701737
"20301",20301,0
"20302",20302,1.12317831013818
"20303",20303,2.00971279804306
"20304",20304,0.198384905593949
"20305",20305,0.529909475776362
"20306",20306,0.0799500625046227
"20307",20307,0.225885793000733
"20308",20308,0.000263246938318426
"20309",20309,0.22050007598933
"20310",20310,0.258962010004363
"20311",20311,0.117826219667372
"20312",20312,0.0621761156203874
"20313",20313,0.237560348645227
"20314",20314,0.134151886433501
"20315",20315,0.114413681937328
"20316",20316,0.0878381080770573
"20317",20317,0.243855042357482
"20318",20318,0.143864076894105
"20319",20319,0.517875239484866
"20320",20320,0
"20321",20321,0
"20322",20322,0.00182450040772257
"20323",20323,0.000589927656131534
"20324",20324,0.000595307439535085
"20325",20325,1.03452373814999
"20326",20326,0.313735514617684
"20327",20327,0.748930033646607
"20328",20328,0.665345149313553
"20329",20329,0.577600831476555
"20330",20330,0.415601975695731
"20331",20331,0.238224026585888
"20332",20332,0.55250580480691
"20333",20333,0.132848101852424
"20334",20334,0.221659679238184
"20335",20335,0
"20336",20336,0.201464851267029
"20337",20337,0.531616462300762
"20338",20338,1.0561826723162
"20339",20339,0.851584204778906
"20340",20340,0.44866970062255
"20341",20341,1.34288758711712
"20342",20342,0.947256855313056
"20343",20343,1.04216119901497
"20344",20344,0.849613812981513
"20345",20345,1.02180096785416
"20346",20346,1.08912051682683
"20347",20347,0
"20348",20348,0.918384529893273
"20349",20349,0.879925397992736
"20350",20350,1.73758511917906
"20351",20351,4.21938716084155
"20352",20352,0.00621481893077371
"20353",20353,0
"20354",20354,0
"20355",20355,0.957470999529329
"20356",20356,0.451463238608462
"20357",20357,0.795369381974209
"20358",20358,0.727102524193183
"20359",20359,0.166452840898181
"20360",20360,0.547304700613536
"20361",20361,1.48950235158473
"20362",20362,2.78349118033695
"20363",20363,0.760934670397683
"20364",20364,0
"20365",20365,0
"20366",20366,0
"20367",20367,0
"20368",20368,0
"20369",20369,0
"20370",20370,0
"20371",20371,0
"20372",20372,0
"20373",20373,0
"20374",20374,0
"20375",20375,0
"20376",20376,0
"20377",20377,0
"20378",20378,0
"20379",20379,0
"20380",20380,0
"20381",20381,4.20815639336184
"20382",20382,3.81246383723115
"20383",20383,3.38196751491694
"20384",20384,7.48539027159118
"20385",20385,6.34872254306711
"20386",20386,5.23103667229503
"20387",20387,4.46384179252981
"20388",20388,3.77635002447487
"20389",20389,0
"20390",20390,0
"20391",20391,5.84050828215663
"20392",20392,4.05412665830976
"20393",20393,3.01331130990555
"20394",20394,0
"20395",20395,0
"20396",20396,0.0204371824314687
"20397",20397,0
"20398",20398,0
"20399",20399,0
"20400",20400,0
"20401",20401,6.90454853099334
"20402",20402,8.292110782509
"20403",20403,3.6609252746322
"20404",20404,6.14252278914217
"20405",20405,7.69111518626701
"20406",20406,2.06590721418143
"20407",20407,9.07453527434856
"20408",20408,8.27893512916099
"20409",20409,7.3783937425615
"20410",20410,0.00329671021099999
"20411",20411,0
"20412",20412,0
"20413",20413,2.15278956900744
"20414",20414,0.589565400874766
"20415",20415,2.85686233899582
"20416",20416,0.627011385690649
"20417",20417,1.90391645493065
"20418",20418,0
"20419",20419,1.11158045792291
"20420",20420,0.11892412526629
"20421",20421,0.411441331960312
"20422",20422,0.556163734201483
"20423",20423,0.0663944729149846
"20424",20424,0.344466496529911
"20425",20425,0.428622552550619
"20426",20426,0.691069290357994
"20427",20427,0.771609750184741
"20428",20428,0.314174506890524
"20429",20429,0.245468480735967
"20430",20430,0.000445808452337868
"20431",20431,0.640624386438184
"20432",20432,0.15954834310972
"20433",20433,0.610283531986883
"20434",20434,0.677701808272203
"20435",20435,0.318478451831035
"20436",20436,0.494996051846344
"20437",20437,0.444592516780066
"20438",20438,0.205077072245817
"20439",20439,0.29932906206968
"20440",20440,0.125998844931569
"20441",20441,0.0282138681078175
"20442",20442,0.0448180836562076
"20443",20443,0.31079735721406
"20444",20444,0.20801161418108
"20445",20445,0.146556093633344
"20446",20446,0.186720356819822
"20447",20447,0.105975387456326
"20448",20448,0.572889556988094
"20449",20449,0.119437909850355
"20450",20450,0.553000154594145
"20451",20451,0.129266695071516
"20452",20452,0.192770701157757
"20453",20453,0.175521589712177
"20454",20454,0.129997684816544
"20455",20455,0.305169412194657
"20456",20456,0.259829490919792
"20457",20457,0.196255116040834
"20458",20458,0.133286998986571
"20459",20459,0.339185732500189
"20460",20460,0.124685907058787
"20461",20461,0.301925004689256
"20462",20462,0.373048095907603
"20463",20463,0.0116079673610578
"20464",20464,0
"20465",20465,0
"20466",20466,0.422526794296783
"20467",20467,0.00115995371751208
"20468",20468,0.67200017586184
"20469",20469,0.863781441143522
"20470",20470,0.00244797658122674
"20471",20471,0.00337603911594122
"20472",20472,0.00627006455872682
"20473",20473,0.006720727785259
"20474",20474,0.92128343437181
"20475",20475,0.0101934719898989
"20476",20476,2.79693327374474
"20477",20477,1.31241561425048
"20478",20478,0.822528704814729
"20479",20479,0
"20480",20480,0.479632796653313
"20481",20481,0.226148361034488
"20482",20482,0
"20483",20483,0.827198539854992
"20484",20484,1.80128468906998
"20485",20485,0.560179096155927
"20486",20486,0.639042060257997
"20487",20487,0.419372708815414
"20488",20488,0.469889952909581
"20489",20489,0.0905174113553618
"20490",20490,0.215451132284528
"20491",20491,0.815568933942921
"20492",20492,1.21445851697333
"20493",20493,0
"20494",20494,0
"20495",20495,0
"20496",20496,0
"20497",20497,0
"20498",20498,0
"20499",20499,0
"20500",20500,0
"20501",20501,0
"20502",20502,0
"20503",20503,0
"20504",20504,0
"20505",20505,0
"20506",20506,0
"20507",20507,0
"20508",20508,0
"20509",20509,0
"20510",20510,0
"20511",20511,0
"20512",20512,0
"20513",20513,0
"20514",20514,6.18777224226292
"20515",20515,8.22078778153213
"20516",20516,8.09054084629215
"20517",20517,0
"20518",20518,1.8756028226598
"20519",20519,3.16834980487096
"20520",20520,7.66541342535664
"20521",20521,1.9272683147051
"20522",20522,0
"20523",20523,2.30554121461146
"20524",20524,3.87154252450602
"20525",20525,3.56361023539257
"20526",20526,0
"20527",20527,0
"20528",20528,0.0035279829945171
"20529",20529,0.0135514716675879
"20530",20530,0
"20531",20531,0
"20532",20532,0
"20533",20533,0
"20534",20534,8.00760870581427
"20535",20535,9.75883570178319
"20536",20536,3.35539373916368
"20537",20537,8.32634834851704
"20538",20538,3.22948459767129
"20539",20539,4.83549706285721
"20540",20540,6.83848677380668
"20541",20541,5.99780358392551
"20542",20542,10.5436903855742
"20543",20543,1.6787128414208
"20544",20544,1.84806784638084
"20545",20545,1.02614926294338
"20546",20546,0
"20547",20547,0
"20548",20548,0.0324165771488036
"20549",20549,1.77632051610382
"20550",20550,0.929917487927413
"20551",20551,0.0877894760501684
"20552",20552,0.218036122453557
"20553",20553,0.417772365885117
"20554",20554,0.000148822249930032
"20555",20555,0.73441110271913
"20556",20556,0.740803473374481
"20557",20557,0.624469411088436
"20558",20558,0.790138419858733
"20559",20559,0.956730472561149
"20560",20560,0.894580180996835
"20561",20561,0.339831963978414
"20562",20562,0.268117913043277
"20563",20563,0.304512837306807
"20564",20564,0.322142659880814
"20565",20565,0.576968596964318
"20566",20566,0.253115243694589
"20567",20567,0.169013891361366
"20568",20568,0.188070309067666
"20569",20569,0.496577507813795
"20570",20570,0.00119629327900922
"20571",20571,0.633981288204213
"20572",20572,0.0878296117116409
"20573",20573,0.100527460952039
"20574",20574,0.242692996772937
"20575",20575,0.733704353281667
"20576",20576,1.5564197355717
"20577",20577,1.14328237106929
"20578",20578,0.000928822501837526
"20579",20579,0
"20580",20580,0
"20581",20581,0.213458468812454
"20582",20582,0.174128446561767
"20583",20583,0.149732067270235
"20584",20584,0.148906369994723
"20585",20585,0.205774860567528
"20586",20586,0.00422274766204151
"20587",20587,0.000162044794830687
"20588",20588,0.00113421589901542
"20589",20589,0
"20590",20590,0.062781789242778
"20591",20591,0.0868463282984242
"20592",20592,0.448556081691105
"20593",20593,0.777013700264722
"20594",20594,0.208046437250159
"20595",20595,0.778204746943343
"20596",20596,0
"20597",20597,0
"20598",20598,0.0014067433531555
"20599",20599,0
"20600",20600,1.20491521684956
"20601",20601,1.14879103402428
"20602",20602,0.580229706298302
"20603",20603,0.346630098937973
"20604",20604,0.739601872807328
"20605",20605,0.35433768173859
"20606",20606,0.735176495820845
"20607",20607,0
"20608",20608,0.00636645183037895
"20609",20609,0.211055467792647
"20610",20610,0.284441528081192
"20611",20611,0.218511225508811
"20612",20612,0.304757067454777
"20613",20613,0.11189913482622
"20614",20614,0.0373548367676767
"20615",20615,0.425866434820685
"20616",20616,0.483509114889459
"20617",20617,0.0961681824967614
"20618",20618,0.0503457869567251
"20619",20619,0.236447691909551
"20620",20620,0.269929188926723
"20621",20621,0.323339767227234
"20622",20622,0.973918321372563
"20623",20623,0.188626093862741
"20624",20624,0.359628283452451
"20625",20625,0.128929798837575
"20626",20626,0
"20627",20627,0.396230074886056
"20628",20628,0
"20629",20629,0
"20630",20630,0.272979051607406
"20631",20631,0.210817860484901
"20632",20632,0.242525883960717
"20633",20633,0.13747735028967
"20634",20634,0.170832961172356
"20635",20635,0.0685077012523114
"20636",20636,0.227494173803129
"20637",20637,0.0708543343932917
"20638",20638,0.169273829131974
"20639",20639,0.0970268376010915
"20640",20640,0.28078320404054
"20641",20641,0.203448929322441
"20642",20642,0.313697642677908
"20643",20643,0.140860384578248
"20644",20644,0.426719988031664
"20645",20645,0.568283580247727
"20646",20646,0.189417453799539
"20647",20647,0
"20648",20648,0
"20649",20649,0
"20650",20650,0
"20651",20651,0
"20652",20652,0
"20653",20653,0
"20654",20654,0
"20655",20655,0
"20656",20656,0
"20657",20657,0
"20658",20658,0
"20659",20659,0
"20660",20660,0
"20661",20661,0
"20662",20662,9.47406842906531
"20663",20663,8.18476543621025
"20664",20664,6.69675240176192
"20665",20665,9.59799172143628
"20666",20666,4.11517169247693
"20667",20667,7.7088433020135
"20668",20668,5.48301065704166
"20669",20669,0.584551531441709
"20670",20670,0
"20671",20671,0
"20672",20672,0
"20673",20673,0
"20674",20674,0
"20675",20675,0
"20676",20676,0
"20677",20677,0
"20678",20678,0
"20679",20679,2.99268345480071
"20680",20680,6.3267662571377
"20681",20681,8.64948916403047
"20682",20682,3.73909056937527
"20683",20683,9.92570102259356
"20684",20684,6.1781245889054
"20685",20685,6.10538347372541
"20686",20686,6.07778278594752
"20687",20687,4.66256356383794
"20688",20688,4.59610695727954
"20689",20689,2.27532274959067
"20690",20690,1.2205874457189
"20691",20691,1.79894791395319
"20692",20692,0.588215853842862
"20693",20693,1.24994181194984
"20694",20694,0.704582228687822
"20695",20695,1.19679251285152
"20696",20696,1.57003332608779
"20697",20697,0.642918655147442
"20698",20698,0.188754172527852
"20699",20699,0.0521520433912165
"20700",20700,0.268843252756818
"20701",20701,0.0777630453424916
"20702",20702,0.194538595730061
"20703",20703,0.431992680706338
"20704",20704,0.000164287223214859
"20705",20705,0
"20706",20706,0.806203808555544
"20707",20707,0.758289127125665
"20708",20708,1.00691111322238
"20709",20709,0.390860704760735
"20710",20710,0.970472960918026
"20711",20711,0.00248177047220702
"20712",20712,0.325342677328583
"20713",20713,0.1698019479638
"20714",20714,0.1663712623368
"20715",20715,0.294324243911005
"20716",20716,0.229664942863419
"20717",20717,0.000594357558195505
"20718",20718,0.352037593568983
"20719",20719,0.0580878260574333
"20720",20720,0.000826616646846256
"20721",20721,0.77943315937367
"20722",20722,0.395323061264826
"20723",20723,0
"20724",20724,0.37202620087962
"20725",20725,0
"20726",20726,0.102274202164719
"20727",20727,0.995426360022676
"20728",20728,0
"20729",20729,0.216461355940148
"20730",20730,0.120195645694247
"20731",20731,0.285241333865769
"20732",20732,0.367790590202446
"20733",20733,0.127484775591678
"20734",20734,0
"20735",20735,0
"20736",20736,0
"20737",20737,0
"20738",20738,0.411520401229188
"20739",20739,0.250020161164876
"20740",20740,0.214548431043448
