"","Element ID","/Layer_1/Non-ponded Ag. Percolation (-)(AF/year)"
"14621",14621,37.6997953953478
"14622",14622,25.1867161543449
"14623",14623,105.737445545184
"14624",14624,130.254547387322
"14625",14625,198.153045488507
"14626",14626,58.5351309646934
"14627",14627,166.726169999061
"14628",14628,37.2259061610436
"14629",14629,35.3659095151734
"14630",14630,59.0644165845521
"14631",14631,611.227216853963
"14632",14632,533.701435169344
"14633",14633,491.326781508625
"14634",14634,40.0736741739817
"14635",14635,317.09255064169
"14636",14636,132.321944825889
"14637",14637,195.451635533492
"14638",14638,98.7570261266617
"14639",14639,285.090350012278
"14640",14640,226.69094193402
"14641",14641,641.367041774774
"14642",14642,425.00465938373
"14643",14643,185.934872963221
"14644",14644,121.064618221381
"14645",14645,366.589296181333
"14646",14646,511.145358260707
"14647",14647,0
"14648",14648,0
"14649",14649,0
"14650",14650,0
"14651",14651,0
"14652",14652,0
"14653",14653,0
"14654",14654,0
"14655",14655,195.373181466415
"14656",14656,97.8300942097077
"14657",14657,96.4820953906872
"14658",14658,0
"14659",14659,0
"14660",14660,192.099947402223
"14661",14661,730.108860639327
"14662",14662,1679.14477041526
"14663",14663,1369.41864796638
"14664",14664,1247.87825606148
"14665",14665,2519.49583545991
"14666",14666,2607.86583471288
"14667",14667,1810.07576115595
"14668",14668,1240.67700369314
"14669",14669,237.207424920285
"14670",14670,1318.81977706207
"14671",14671,493.88773939311
"14672",14672,975.658802751454
"14673",14673,238.212622474041
"14674",14674,47.446869809844
"14675",14675,1239.90256223272
"14676",14676,591.026521268047
"14677",14677,1916.98349496367
"14678",14678,1774.88822235474
"14679",14679,2079.00570811889
"14680",14680,1571.67128747159
"14681",14681,2567.68363731794
"14682",14682,2131.7953216613
"14683",14683,3137.56793378726
"14684",14684,1003.85078856664
"14685",14685,532.132756025752
"14686",14686,156.278434029763
"14687",14687,68.5788993658781
"14688",14688,102.163546381941
"14689",14689,86.5750464929352
"14690",14690,138.082575586382
"14691",14691,375.133983908009
"14692",14692,630.732446748665
"14693",14693,1217.91448095245
"14694",14694,1294.63617052425
"14695",14695,1058.09326675392
"14696",14696,1177.59911525723
"14697",14697,338.838475313225
"14698",14698,323.724891578337
"14699",14699,320.150872212989
"14700",14700,28.4980353575162
"14701",14701,26.9745443504231
"14702",14702,32.8860797885528
"14703",14703,75.3243925914064
"14704",14704,5.03739804786213
"14705",14705,317.628406352313
"14706",14706,7.33383605580016
"14707",14707,59.3315869594912
"14708",14708,12.2165853150431
"14709",14709,252.441207651731
"14710",14710,157.080826684793
"14711",14711,81.651619976315
"14712",14712,14.186593099522
"14713",14713,20.9033475106813
"14714",14714,487.667123672366
"14715",14715,451.716810810426
"14716",14716,22.7929065338709
"14717",14717,440.218864351175
"14718",14718,103.682287747931
"14719",14719,376.523342839403
"14720",14720,180.118592203188
"14721",14721,929.30254247229
"14722",14722,218.648024959138
"14723",14723,93.5717958718567
"14724",14724,71.7058306881783
"14725",14725,375.670286610048
"14726",14726,65.9068596046597
"14727",14727,109.052679855228
"14728",14728,405.123851218299
"14729",14729,1386.59784375471
"14730",14730,729.227029361135
"14731",14731,913.597002363282
"14732",14732,373.78934133888
"14733",14733,299.269698820683
"14734",14734,114.438472204643
"14735",14735,309.669544555273
"14736",14736,309.680133638848
"14737",14737,0
"14738",14738,0
"14739",14739,0
"14740",14740,594.61626546103
"14741",14741,119.66605786489
"14742",14742,218.736365411675
"14743",14743,81.0622541133827
"14744",14744,0
"14745",14745,0
"14746",14746,0
"14747",14747,0
"14748",14748,0
"14749",14749,0
"14750",14750,0
"14751",14751,0
"14752",14752,0
"14753",14753,106.167685050241
"14754",14754,59.6822799581727
"14755",14755,41.4053745493975
"14756",14756,95.3583399602912
"14757",14757,0
"14758",14758,1450.59781712152
"14759",14759,924.161546907536
"14760",14760,2113.38973254962
"14761",14761,2467.64558087995
"14762",14762,1988.7791149181
"14763",14763,2378.22145782953
"14764",14764,2379.17579703954
"14765",14765,1079.07450689701
"14766",14766,503.934075787519
"14767",14767,722.829906042073
"14768",14768,165.636372586343
"14769",14769,47.3103300875093
"14770",14770,7.39846070464393
"14771",14771,1009.66145550413
"14772",14772,282.223942548921
"14773",14773,50.4549455081707
"14774",14774,127.529277592294
"14775",14775,1815.5576430087
"14776",14776,2614.12791792232
"14777",14777,1044.92264112538
"14778",14778,1118.32781189781
"14779",14779,1229.5343397211
"14780",14780,916.317483763821
"14781",14781,710.75871404686
"14782",14782,587.380831078599
"14783",14783,68.3658122226207
"14784",14784,71.2858131305726
"14785",14785,99.8859947367867
"14786",14786,432.01568680453
"14787",14787,349.067353726602
"14788",14788,706.749414625563
"14789",14789,715.369036251879
"14790",14790,217.53859585518
"14791",14791,218.075282713678
"14792",14792,67.5626406572954
"14793",14793,53.4336555995219
"14794",14794,43.31339069902
"14795",14795,71.1414236989427
"14796",14796,54.6301056673262
"14797",14797,1001.27794035579
"14798",14798,263.826396049576
"14799",14799,101.954352965101
"14800",14800,195.217585914586
"14801",14801,267.058052230769
"14802",14802,222.880621142743
"14803",14803,116.93391684886
"14804",14804,810.565092424919
"14805",14805,111.427642694117
"14806",14806,420.431803046445
"14807",14807,533.09695447871
"14808",14808,185.379055068396
"14809",14809,61.312740702649
"14810",14810,565.1188335902
"14811",14811,1613.92888751178
"14812",14812,1527.30727642212
"14813",14813,385.98640428417
"14814",14814,496.235100525326
"14815",14815,1149.35991240597
"14816",14816,468.827488579142
"14817",14817,357.306441355446
"14818",14818,150.617691039288
"14819",14819,180.966152706357
"14820",14820,168.778702981759
"14821",14821,779.606273022299
"14822",14822,518.650315306187
"14823",14823,1120.7684219511
"14824",14824,1113.0094149989
"14825",14825,76.2936692335523
"14826",14826,33.1109526968233
"14827",14827,16.1838411511124
"14828",14828,32.6312050648996
"14829",14829,0
"14830",14830,105.776549944147
"14831",14831,146.039276843264
"14832",14832,0
"14833",14833,0
"14834",14834,0
"14835",14835,0
"14836",14836,0
"14837",14837,0
"14838",14838,0
"14839",14839,0
"14840",14840,0
"14841",14841,0
"14842",14842,0
"14843",14843,0
"14844",14844,0
"14845",14845,0
"14846",14846,0
"14847",14847,74.2258656990798
"14848",14848,144.180756582667
"14849",14849,0
"14850",14850,0
"14851",14851,578.289146979413
"14852",14852,478.950597409469
"14853",14853,2024.02365577334
"14854",14854,2732.94609383991
"14855",14855,1570.94859229286
"14856",14856,2624.15824166747
"14857",14857,2354.53198696531
"14858",14858,3854.35070685597
"14859",14859,2957.01309260593
"14860",14860,4342.44721551484
"14861",14861,1853.52053182407
"14862",14862,653.399936199354
"14863",14863,1469.86994899521
"14864",14864,224.199167087117
"14865",14865,5.21029171408923
"14866",14866,170.049278269935
"14867",14867,337.460790614449
"14868",14868,1769.97076110126
"14869",14869,1679.00070640422
"14870",14870,1678.22113735565
"14871",14871,775.562255556221
"14872",14872,1140.84069411615
"14873",14873,1242.4199750189
"14874",14874,1186.64724774447
"14875",14875,696.122560815413
"14876",14876,227.708045100288
"14877",14877,37.3950806475004
"14878",14878,18.4415676671004
"14879",14879,46.006071613059
"14880",14880,47.9136937312933
"14881",14881,0
"14882",14882,0
"14883",14883,85.473604253952
"14884",14884,0
"14885",14885,0
"14886",14886,0
"14887",14887,0
"14888",14888,40.9552635722784
"14889",14889,23.7621317558669
"14890",14890,768.531836161541
"14891",14891,193.718300169549
"14892",14892,1801.32849484559
"14893",14893,268.813500832978
"14894",14894,171.628958343948
"14895",14895,183.303598307068
"14896",14896,56.8363961299893
"14897",14897,73.7590287389126
"14898",14898,35.5875636660244
"14899",14899,322.527073548097
"14900",14900,822.145470025212
"14901",14901,794.073422754358
"14902",14902,1294.98089774875
"14903",14903,1157.42938196147
"14904",14904,287.697226489093
"14905",14905,294.983860421092
"14906",14906,248.237817371719
"14907",14907,842.494658298117
"14908",14908,974.04712582358
"14909",14909,1980.87179454238
"14910",14910,2316.64262648899
"14911",14911,315.225472608162
"14912",14912,79.264694190164
"14913",14913,85.4357531424704
"14914",14914,91.1685124442501
"14915",14915,89.2024097730452
"14916",14916,14.875439194603
"14917",14917,377.771123941891
"14918",14918,0
"14919",14919,0
"14920",14920,0
"14921",14921,0
"14922",14922,0
"14923",14923,0
"14924",14924,0
"14925",14925,0
"14926",14926,0
"14927",14927,0
"14928",14928,0
"14929",14929,67.6527567785733
"14930",14930,64.9246720473632
"14931",14931,61.0856420028765
"14932",14932,0
"14933",14933,0
"14934",14934,0
"14935",14935,523.611783391212
"14936",14936,482.247112320217
"14937",14937,953.902746433283
"14938",14938,1344.37228799918
"14939",14939,1002.74340013065
"14940",14940,668.175315180241
"14941",14941,1176.43186652859
"14942",14942,1331.20109554099
"14943",14943,2028.42515150019
"14944",14944,1078.31700136032
"14945",14945,2016.06939720354
"14946",14946,1053.12893283034
"14947",14947,347.007723871171
"14948",14948,45.2523998334498
"14949",14949,193.313215871514
"14950",14950,1537.52826287792
"14951",14951,1798.46242109668
"14952",14952,1113.37909166475
"14953",14953,1000.64417537515
"14954",14954,229.218626359862
"14955",14955,788.686219677981
"14956",14956,171.90005766935
"14957",14957,665.89479807981
"14958",14958,219.630635220834
"14959",14959,130.326190258586
"14960",14960,43.6601891327712
"14961",14961,0
"14962",14962,33.290947657877
"14963",14963,40.7540736198972
"14964",14964,0
"14965",14965,0
"14966",14966,0
"14967",14967,0
"14968",14968,49.726584996964
"14969",14969,37.8384467191703
"14970",14970,17.3505174940419
"14971",14971,132.021965809608
"14972",14972,45.5844585017066
"14973",14973,107.709666276937
"14974",14974,62.0309365631433
"14975",14975,114.980083224414
"14976",14976,298.326291368458
"14977",14977,891.073199868977
"14978",14978,66.7084968234458
"14979",14979,34.2169713612144
"14980",14980,66.1489557550752
"14981",14981,416.827122219582
"14982",14982,1219.51989076182
"14983",14983,456.126646690793
"14984",14984,2183.89304343167
"14985",14985,2693.69840705291
"14986",14986,999.393440377777
"14987",14987,174.62792039812
"14988",14988,77.9513655797253
"14989",14989,53.0180624896722
"14990",14990,88.321070130602
"14991",14991,278.270294896094
"14992",14992,69.2019851030391
"14993",14993,578.282305002059
"14994",14994,0
"14995",14995,0
"14996",14996,0
"14997",14997,0
"14998",14998,0
"14999",14999,0
"15000",15000,0
"15001",15001,5.3123127741286
"15002",15002,18.4755680774605
"15003",15003,22.6024597768875
"15004",15004,43.6440597813161
"15005",15005,0
"15006",15006,0
"15007",15007,56.3135540810732
"15008",15008,432.49250140262
"15009",15009,222.755766017847
"15010",15010,306.304417327055
"15011",15011,871.297626901541
"15012",15012,433.819917621795
"15013",15013,850.581710027638
"15014",15014,506.662013240567
"15015",15015,1719.6926707188
"15016",15016,1245.0928157204
"15017",15017,543.712392570035
"15018",15018,1331.69131599344
"15019",15019,462.947929338814
"15020",15020,2239.66838465425
"15021",15021,970.149795298955
"15022",15022,3071.06916221326
"15023",15023,831.214138976114
"15024",15024,1298.98175684075
"15025",15025,736.827732734068
"15026",15026,531.241682214561
"15027",15027,1403.0739962971
"15028",15028,439.797025601139
"15029",15029,1513.28338604943
"15030",15030,935.7311212926
"15031",15031,339.532583011885
"15032",15032,460.489992670696
"15033",15033,550.228881693019
"15034",15034,477.602082603934
"15035",15035,254.89966972073
"15036",15036,310.255371556522
"15037",15037,203.492811989517
"15038",15038,100.535918177073
"15039",15039,0
"15040",15040,0
"15041",15041,0
"15042",15042,0
"15043",15043,0
"15044",15044,0
"15045",15045,0
"15046",15046,0
"15047",15047,0
"15048",15048,0
"15049",15049,0
"15050",15050,0
"15051",15051,33.0267578834533
"15052",15052,9.841994167674
"15053",15053,6.52792434485939
"15054",15054,10.848267508701
"15055",15055,53.0897707047321
"15056",15056,136.596560523869
"15057",15057,48.4671881724211
"15058",15058,88.1323377512618
"15059",15059,102.340591090331
"15060",15060,246.826415566538
"15061",15061,155.269436355838
"15062",15062,124.982696583635
"15063",15063,17.9147422222835
"15064",15064,302.106499512628
"15065",15065,451.924204936609
"15066",15066,764.605567079967
"15067",15067,1439.37980515158
"15068",15068,1170.56697864092
"15069",15069,106.919452303578
"15070",15070,266.868545346178
"15071",15071,76.2675865997283
"15072",15072,85.4616071400899
"15073",15073,52.8591568109965
"15074",15074,65.9730763020326
"15075",15075,0
"15076",15076,0
"15077",15077,0
"15078",15078,0
"15079",15079,0
"15080",15080,0
"15081",15081,0
"15082",15082,0
"15083",15083,10.1343103364727
"15084",15084,27.6608091746733
"15085",15085,67.5732290702271
"15086",15086,179.415969555698
"15087",15087,147.157769607794
"15088",15088,88.7610209482058
"15089",15089,78.4036235187596
"15090",15090,234.083159206054
"15091",15091,292.804290445281
"15092",15092,234.489971172243
"15093",15093,83.9232686515801
"15094",15094,340.86836066613
"15095",15095,554.859844027857
"15096",15096,133.871673625072
"15097",15097,473.252962619544
"15098",15098,1355.47520198308
"15099",15099,581.624352368771
"15100",15100,697.499369400277
"15101",15101,1577.22583437215
"15102",15102,2021.94926280946
"15103",15103,1938.83147783885
"15104",15104,815.727759648494
"15105",15105,1095.75659171955
"15106",15106,294.555417018734
"15107",15107,798.712793045667
"15108",15108,536.901817357327
"15109",15109,246.430634907162
"15110",15110,9.9823789995681
"15111",15111,391.575426810889
"15112",15112,8.86472961423377
"15113",15113,76.8812857019885
"15114",15114,671.39308290647
"15115",15115,506.22011567335
"15116",15116,848.380926892859
"15117",15117,736.675844688595
"15118",15118,227.907806228357
"15119",15119,33.9757726098482
"15120",15120,814.62676998117
"15121",15121,391.718290563314
"15122",15122,127.402203292065
"15123",15123,73.353190362167
"15124",15124,52.7518953283566
"15125",15125,0
"15126",15126,0
"15127",15127,0
"15128",15128,0
"15129",15129,0
"15130",15130,0
"15131",15131,0
"15132",15132,0
"15133",15133,0
"15134",15134,0
"15135",15135,0
"15136",15136,0
"15137",15137,0
"15138",15138,0
"15139",15139,0
"15140",15140,0
"15141",15141,0
"15142",15142,29.2837056879896
"15143",15143,6.71704863170177
"15144",15144,13.3837944188828
"15145",15145,60.1217787634292
"15146",15146,0
"15147",15147,0
"15148",15148,70.9190930048237
"15149",15149,70.2887099873204
"15150",15150,29.9774455558137
"15151",15151,96.4843040680912
"15152",15152,98.9879079469655
"15153",15153,295.566188315493
"15154",15154,42.5063972153416
"15155",15155,53.8588603477124
"15156",15156,64.3732087587768
"15157",15157,108.520728762035
"15158",15158,1121.07502181571
"15159",15159,125.880239521282
"15160",15160,11.5379021203301
"15161",15161,12.261879521556
"15162",15162,70.0373719583945
"15163",15163,203.762846019606
"15164",15164,87.2029648930554
"15165",15165,94.3461595121453
"15166",15166,174.964530456666
"15167",15167,530.140595516564
"15168",15168,0
"15169",15169,0
"15170",15170,0
"15171",15171,0
"15172",15172,0
"15173",15173,0
"15174",15174,0
"15175",15175,0
"15176",15176,41.1659460418144
"15177",15177,56.5164385909742
"15178",15178,129.915023517005
"15179",15179,36.6516033470126
"15180",15180,35.4383555169216
"15181",15181,217.273716682682
"15182",15182,141.972074298659
"15183",15183,225.643077894298
"15184",15184,324.945519761619
"15185",15185,284.829245005448
"15186",15186,283.99204788471
"15187",15187,476.292946946651
"15188",15188,414.163891968347
"15189",15189,267.302865923068
"15190",15190,352.711894954303
"15191",15191,559.826176982228
"15192",15192,298.57199599544
"15193",15193,400.249633153863
"15194",15194,266.9150373514
"15195",15195,307.103881475689
"15196",15196,411.144734605483
"15197",15197,195.964703789247
"15198",15198,613.107083454239
"15199",15199,245.978975311246
"15200",15200,313.958646634083
"15201",15201,785.379952412686
"15202",15202,158.033480239386
"15203",15203,535.594133180375
"15204",15204,168.817295923297
"15205",15205,78.9875893822012
"15206",15206,37.113099150078
"15207",15207,33.2241908137157
"15208",15208,0
"15209",15209,0
"15210",15210,0
"15211",15211,0
"15212",15212,0
"15213",15213,0
"15214",15214,0
"15215",15215,0
"15216",15216,0
"15217",15217,0
"15218",15218,0
"15219",15219,0
"15220",15220,0
"15221",15221,0
"15222",15222,0
"15223",15223,0
"15224",15224,0
"15225",15225,0
"15226",15226,0
"15227",15227,0
"15228",15228,0
"15229",15229,0
"15230",15230,106.749543601485
"15231",15231,598.204853309065
"15232",15232,58.0695496426389
"15233",15233,49.8601917792468
"15234",15234,82.6260499193982
"15235",15235,28.9839743931762
"15236",15236,37.3348875854304
"15237",15237,105.013497920558
"15238",15238,7.59811970438415
"15239",15239,24.6984848838487
"15240",15240,17.550493550031
"15241",15241,50.2946014105941
"15242",15242,68.7825151492455
"15243",15243,111.238616570563
"15244",15244,91.7584153252327
"15245",15245,220.077465559752
"15246",15246,102.001917972013
"15247",15247,268.331151598789
"15248",15248,0
"15249",15249,0
"15250",15250,0
"15251",15251,0
"15252",15252,0
"15253",15253,0
"15254",15254,0
"15255",15255,0
"15256",15256,0
"15257",15257,26.9243071933176
"15258",15258,46.2009123758437
"15259",15259,172.953178782476
"15260",15260,0
"15261",15261,0
"15262",15262,0
"15263",15263,31.6026735376043
"15264",15264,97.4676543397578
"15265",15265,133.720000542497
"15266",15266,155.439627453883
"15267",15267,476.991088345615
"15268",15268,424.328099107212
"15269",15269,541.363933130678
"15270",15270,528.873934607541
"15271",15271,490.446061286527
"15272",15272,445.281623513576
"15273",15273,477.547625841587
"15274",15274,252.938932016612
"15275",15275,281.379585525338
"15276",15276,313.623572296144
"15277",15277,530.957501530608
"15278",15278,236.039388398141
"15279",15279,139.345985175593
"15280",15280,257.055226912146
"15281",15281,266.523745138788
"15282",15282,143.506070080904
"15283",15283,224.636555543796
"15284",15284,81.5159155416995
"15285",15285,46.7174737368152
"15286",15286,12.2966060100462
"15287",15287,12.1554381050668
"15288",15288,10.0094701655185
"15289",15289,2.28119943285486
"15290",15290,0
"15291",15291,0
"15292",15292,0
"15293",15293,0
"15294",15294,0
"15295",15295,0
"15296",15296,0
"15297",15297,0
"15298",15298,0
"15299",15299,0
"15300",15300,0
"15301",15301,0
"15302",15302,0
"15303",15303,0
"15304",15304,0
"15305",15305,0
"15306",15306,52.7473797222936
"15307",15307,0
"15308",15308,50.7450194894404
"15309",15309,58.4306468369963
"15310",15310,42.6225061571074
"15311",15311,6.60617375394832
"15312",15312,9.40063519970464
"15313",15313,7.58290916755605
"15314",15314,18.1484751724022
"15315",15315,100.110680174296
"15316",15316,23.4218816573116
"15317",15317,37.7905075580778
"15318",15318,56.0804996143106
"15319",15319,94.5302863896967
"15320",15320,195.796305466346
"15321",15321,42.0401516848645
"15322",15322,150.878620639743
"15323",15323,265.57781970637
"15324",15324,0
"15325",15325,0
"15326",15326,98.3794042566928
"15327",15327,96.0190557959664
"15328",15328,0
"15329",15329,0
"15330",15330,0
"15331",15331,0
"15332",15332,0
"15333",15333,23.3694646924063
"15334",15334,116.829518728057
"15335",15335,30.9236881774031
"15336",15336,0
"15337",15337,0
"15338",15338,0
"15339",15339,0
"15340",15340,0
"15341",15341,0
"15342",15342,0
"15343",15343,100.376884539028
"15344",15344,248.341361183328
"15345",15345,306.306493090413
"15346",15346,292.422286487321
"15347",15347,500.618402223211
"15348",15348,560.129537989864
"15349",15349,367.255097401732
"15350",15350,642.299456166744
"15351",15351,320.727900795701
"15352",15352,244.256853756144
"15353",15353,328.25974761233
"15354",15354,189.875443037798
"15355",15355,468.159386235266
"15356",15356,252.459044452584
"15357",15357,276.093007611307
"15358",15358,242.957620100206
"15359",15359,130.214791824288
"15360",15360,105.199174293585
"15361",15361,155.498829367508
"15362",15362,26.6306253835813
"15363",15363,73.7133244480788
"15364",15364,105.94615377647
"15365",15365,29.4720805504859
"15366",15366,11.4306129574887
"15367",15367,12.7768462017052
"15368",15368,11.4430765732549
"15369",15369,35.1970053886156
"15370",15370,0
"15371",15371,0
"15372",15372,0
"15373",15373,0
"15374",15374,0
"15375",15375,0
"15376",15376,0
"15377",15377,0
"15378",15378,0
"15379",15379,0
"15380",15380,0
"15381",15381,0
"15382",15382,31.8656224037302
"15383",15383,0
"15384",15384,42.3690181992605
"15385",15385,68.077501580907
"15386",15386,47.6768727412353
"15387",15387,46.7686883330288
"15388",15388,107.875775823015
"15389",15389,6.78799327229954
"15390",15390,14.9367273375302
"15391",15391,8.09454557307502
"15392",15392,8.89878757603162
"15393",15393,16.2721987757932
"15394",15394,121.079479307043
"15395",15395,32.7944596746278
"15396",15396,69.3533660827584
"15397",15397,347.884101455724
"15398",15398,427.338506046851
"15399",15399,73.4184433130761
"15400",15400,175.967603178016
"15401",15401,276.297448484837
"15402",15402,199.531344328208
"15403",15403,0
"15404",15404,0
"15405",15405,118.324420616348
"15406",15406,141.786488553508
"15407",15407,0
"15408",15408,0
"15409",15409,0
"15410",15410,0
"15411",15411,0
"15412",15412,0
"15413",15413,70.2246643337994
"15414",15414,15.3047096165797
"15415",15415,104.146082022714
"15416",15416,0
"15417",15417,115.330807926738
"15418",15418,0
"15419",15419,0
"15420",15420,134.797512295635
"15421",15421,90.4956316427212
"15422",15422,72.7187664113471
"15423",15423,23.9279843928965
"15424",15424,4.67615999769527
"15425",15425,105.144658045475
"15426",15426,172.320527222979
"15427",15427,348.098488051672
"15428",15428,341.025742662133
"15429",15429,157.02624708342
"15430",15430,318.927459107504
"15431",15431,231.560299380013
"15432",15432,423.889958158554
"15433",15433,429.385509738725
"15434",15434,338.284986081718
"15435",15435,125.475960055927
"15436",15436,111.038372035243
"15437",15437,122.742391188206
"15438",15438,109.796643907918
"15439",15439,235.28735152512
"15440",15440,157.257945945812
"15441",15441,154.33598406808
"15442",15442,266.286796359321
"15443",15443,68.0555169801454
"15444",15444,209.266678994524
"15445",15445,17.6725973206568
"15446",15446,34.6892282526195
"15447",15447,53.5586790546946
"15448",15448,0
"15449",15449,0
"15450",15450,0
"15451",15451,0
"15452",15452,0
"15453",15453,0
"15454",15454,1276.35770376873
"15455",15455,1225.00673927983
"15456",15456,601.735461284996
"15457",15457,0
"15458",15458,0
"15459",15459,110.756822885144
"15460",15460,31.577353212957
"15461",15461,133.743892875242
"15462",15462,19.1925766790719
"15463",15463,48.69642241387
"15464",15464,31.8120879054553
"15465",15465,33.5469845244134
"15466",15466,14.8499319481758
"15467",15467,23.6168338555146
"15468",15468,29.4768416842364
"15469",15469,14.4195719635195
"15470",15470,12.362753090385
"15471",15471,17.6069126540653
"15472",15472,115.37094052147
"15473",15473,50.597202346019
"15474",15474,238.212379580436
"15475",15475,588.525548043256
"15476",15476,131.69391370561
"15477",15477,102.075326547124
"15478",15478,80.4155465765733
"15479",15479,209.062348849726
"15480",15480,418.773397879641
"15481",15481,0
"15482",15482,0
"15483",15483,0
"15484",15484,184.447356526143
"15485",15485,192.133336424316
"15486",15486,0
"15487",15487,0
"15488",15488,0
"15489",15489,0
"15490",15490,22.0195985638581
"15491",15491,9.04184861035695
"15492",15492,82.6118848959124
"15493",15493,121.418641888539
"15494",15494,305.965961890823
"15495",15495,0
"15496",15496,162.851562514428
"15497",15497,148.731584646101
"15498",15498,93.8190230369726
"15499",15499,73.484467002533
"15500",15500,40.7878269757818
"15501",15501,24.746397529059
"15502",15502,3.2402207156867
"15503",15503,10.0046808300578
"15504",15504,255.853213486438
"15505",15505,162.595792513551
"15506",15506,328.801319045566
"15507",15507,253.433695524074
"15508",15508,88.2274863096263
"15509",15509,102.61055571329
"15510",15510,180.917149760962
"15511",15511,177.990088730394
"15512",15512,278.087459065746
"15513",15513,195.176296957095
"15514",15514,229.071600164847
"15515",15515,182.661330896203
"15516",15516,99.9931396596212
"15517",15517,25.276704416908
"15518",15518,64.4086334518735
"15519",15519,32.4035154930259
"15520",15520,96.0905455228122
"15521",15521,7.82471913026943
"15522",15522,5.09106124718838
"15523",15523,63.7563705051623
"15524",15524,70.2754306975307
"15525",15525,38.4188142724064
"15526",15526,18.1565750076668
"15527",15527,17.5774882870814
"15528",15528,9.81084743463664
"15529",15529,17.369419896722
"15530",15530,13.8920985134587
"15531",15531,0
"15532",15532,0
"15533",15533,0
"15534",15534,0
"15535",15535,633.230671020536
"15536",15536,1109.72189610369
"15537",15537,1272.41726324736
"15538",15538,1093.4298980124
"15539",15539,918.724767221478
"15540",15540,914.31139933905
"15541",15541,428.784476292161
"15542",15542,139.048648299662
"15543",15543,476.987063883923
"15544",15544,316.902371051007
"15545",15545,250.316842346788
"15546",15546,364.405819534156
"15547",15547,51.8441450643423
"15548",15548,44.4143801721965
"15549",15549,53.1525316815934
"15550",15550,45.2124826707466
"15551",15551,37.3428638596152
"15552",15552,28.7720222610178
"15553",15553,17.7987762704673
"15554",15554,6.55638372036536
"15555",15555,261.927388594751
"15556",15556,282.458535091886
"15557",15557,460.306386145118
"15558",15558,305.822028936968
"15559",15559,433.321752753308
"15560",15560,164.604730527651
"15561",15561,78.2172645762763
"15562",15562,44.5959824274854
"15563",15563,21.7792178149095
"15564",15564,38.5714234137306
"15565",15565,483.745934418208
"15566",15566,0
"15567",15567,80.776370502378
"15568",15568,429.343706604921
"15569",15569,409.376564368747
"15570",15570,387.528121223969
"15571",15571,0
"15572",15572,0
"15573",15573,0
"15574",15574,0
"15575",15575,35.3526634925545
"15576",15576,38.2794746936196
"15577",15577,21.9982950406397
"15578",15578,89.7437248309045
"15579",15579,97.7636798966263
"15580",15580,98.540741959776
"15581",15581,107.204641000167
"15582",15582,112.373496783849
"15583",15583,100.516563030542
"15584",15584,33.7619619300804
"15585",15585,28.8176041182225
"15586",15586,4.22356004980815
"15587",15587,4.33005705182172
"15588",15588,38.7632630528079
"15589",15589,158.137802139034
"15590",15590,313.10135907662
"15591",15591,189.748373034199
"15592",15592,106.568033202381
"15593",15593,124.039871925345
"15594",15594,43.5490185747213
"15595",15595,86.3140450123066
"15596",15596,29.5394488552719
"15597",15597,23.1254306758467
"15598",15598,97.7780667588003
"15599",15599,152.227095858334
"15600",15600,202.83815717506
"15601",15601,143.97148874243
"15602",15602,322.647224928011
"15603",15603,97.5233298445534
"15604",15604,75.8536138392129
"15605",15605,58.3762114995605
"15606",15606,59.4933094899384
"15607",15607,50.8917473174782
"15608",15608,117.095355199977
"15609",15609,8.22845996083211
"15610",15610,29.2682098139014
"15611",15611,33.9204449111128
"15612",15612,0
"15613",15613,6.32052099957057
"15614",15614,17.3746920748538
"15615",15615,12.9693152372417
"15616",15616,0
"15617",15617,0
"15618",15618,16.1784668697092
"15619",15619,47.3099647784112
"15620",15620,195.648629061099
"15621",15621,736.614596781532
"15622",15622,772.160786013232
"15623",15623,0
"15624",15624,830.635352333558
"15625",15625,829.401872944302
"15626",15626,804.728055964076
"15627",15627,1180.80473714082
"15628",15628,1057.43732502249
"15629",15629,1278.51245040313
"15630",15630,401.378712645247
"15631",15631,306.846885521777
"15632",15632,1194.13577195539
"15633",15633,36.8696397132009
"15634",15634,394.895443404306
"15635",15635,496.006490308088
"15636",15636,614.330533818416
"15637",15637,46.2332356845008
"15638",15638,42.7951715406008
"15639",15639,95.8215369360107
"15640",15640,514.416075682701
"15641",15641,337.541001238247
"15642",15642,373.243728133558
"15643",15643,370.468746855882
"15644",15644,331.357152426761
"15645",15645,108.969042745036
"15646",15646,149.467117824679
"15647",15647,189.936096143461
"15648",15648,24.1300079579871
"15649",15649,22.2964310381277
"15650",15650,56.3007737962752
"15651",15651,270.301680307238
"15652",15652,441.92764967044
"15653",15653,104.105542290035
"15654",15654,383.790884836412
"15655",15655,472.64804391871
"15656",15656,468.805623675043
"15657",15657,0
"15658",15658,0
"15659",15659,70.8614381387747
"15660",15660,0
"15661",15661,0
"15662",15662,37.3143064178471
"15663",15663,86.8709216944682
"15664",15664,113.926790490055
"15665",15665,109.633002880195
"15666",15666,177.743219155522
"15667",15667,91.3418854182113
"15668",15668,139.478706826009
"15669",15669,28.4028535638852
"15670",15670,109.400148698533
"15671",15671,115.875407244928
"15672",15672,77.6729544107103
"15673",15673,55.4619311176438
"15674",15674,36.2704988124569
"15675",15675,2.21607508229492
"15676",15676,4.8861658648307
"15677",15677,2.2013986273702
