"","Element ID","/Layer_1/Non-ponded Ag. Shortage(AF/year)"
"13928",13928,2.30073427177238
"13929",13929,3.31932631822272
"13930",13930,1.51238845841406
"13931",13931,2.33077509727215
"13932",13932,2.24826929399782
"13933",13933,2.53107846731805
"13934",13934,2.17657743442943
"13935",13935,1.8431657652795
"13936",13936,2.03851629035679
"13937",13937,4.20641737656471
"13938",13938,8.24671938537148
"13939",13939,9.76731654954326
"13940",13940,3.71257304995125
"13941",13941,6.39356129981934
"13942",13942,8.55002258409747
"13943",13943,10.0630260959778
"13944",13944,6.5842256393138
"13945",13945,7.78614291481026
"13946",13946,0.532406212409266
"13947",13947,0.949894347121102
"13948",13948,0.303173501736945
"13949",13949,1.38427696426203
"13950",13950,2.23818877905208
"13951",13951,0.710796172364539
"13952",13952,1.11995381403036
"13953",13953,3.85000902328912
"13954",13954,-0.391335549613146
"13955",13955,4.93741549279376
"13956",13956,2.89542957589964
"13957",13957,-10.5122253140801
"13958",13958,0.9342408842661
"13959",13959,5.85283543246631
"13960",13960,5.40943219908797
"13961",13961,10.4119347612435
"13962",13962,36.586025228978
"13963",13963,42.6605724228001
"13964",13964,24.3019718971118
"13965",13965,18.4276486546552
"13966",13966,11.6224133732926
"13967",13967,7.12509443360773
"13968",13968,3.56555661249788
"13969",13969,10.4579401847095
"13970",13970,7.7742350379974
"13971",13971,3.23693290861335
"13972",13972,14.2427399519595
"13973",13973,3.60231646504569
"13974",13974,3.23418616261047
"13975",13975,12.6877964848527
"13976",13976,3.74356725093924
"13977",13977,7.49879494181887
"13978",13978,0.727620273453129
"13979",13979,1.81350629952065
"13980",13980,17.043527363514
"13981",13981,2.12582783310555
"13982",13982,-2.24422743869391
"13983",13983,1.24918170903044
"13984",13984,4.21516978361347
"13985",13985,3.32614998881926
"13986",13986,7.36443162245161
"13987",13987,20.6596693362789
"13988",13988,12.5820852770962
"13989",13989,31.855720987535
"13990",13990,12.1849830521415
"13991",13991,23.0675739242482
"13992",13992,6.7441175103571
"13993",13993,0
"13994",13994,1.19352270722548
"13995",13995,2.59052824796738
"13996",13996,34.1685059034216
"13997",13997,14.5723425929623
"13998",13998,18.0178243310322
"13999",13999,9.84983910192788
"14000",14000,12.5567213707706
"14001",14001,0
"14002",14002,0
"14003",14003,0
"14004",14004,0
"14005",14005,0
"14006",14006,0
"14007",14007,0
"14008",14008,0
"14009",14009,0
"14010",14010,0
"14011",14011,0
"14012",14012,0
"14013",14013,0
"14014",14014,0
"14015",14015,0
"14016",14016,0
"14017",14017,0
"14018",14018,0
"14019",14019,0
"14020",14020,0
"14021",14021,0
"14022",14022,-5.17473829723932
"14023",14023,-10.6085679489007
"14024",14024,-19.1542374041613
"14025",14025,-8.42875217544684
"14026",14026,-18.246807497779
"14027",14027,-22.7009855241793
"14028",14028,-23.7263461549286
"14029",14029,-8.05022016115536
"14030",14030,-10.4825572678273
"14031",14031,-6.99288161650212
"14032",14032,-24.7114624800547
"14033",14033,-20.6260809202022
"14034",14034,-15.9374589537758
"14035",14035,-10.2449714713814
"14036",14036,-14.6787493287221
"14037",14037,-10.8463346274761
"14038",14038,-3.59704355095736
"14039",14039,1.35770671493493
"14040",14040,1.18524575542477
"14041",14041,21.9107657275098
"14042",14042,5.04759291605327
"14043",14043,0.610462827487875
"14044",14044,2.79519673554222
"14045",14045,2.37679355648478
"14046",14046,1.29949839597141
"14047",14047,4.43717172849937
"14048",14048,1.09809277151122
"14049",14049,30.0664769341161
"14050",14050,27.3667772748654
"14051",14051,12.0790704523651
"14052",14052,52.8147865317354
"14053",14053,38.6236989582092
"14054",14054,2.98898001903332
"14055",14055,11.2287287615286
"14056",14056,30.3769454946818
"14057",14057,39.4802967480029
"14058",14058,39.8780786766295
"14059",14059,26.3392805641308
"14060",14060,67.6737039219849
"14061",14061,49.5038467359841
"14062",14062,43.3770317168244
"14063",14063,7.33982231849196
"14064",14064,7.71185160442624
"14065",14065,12.366582239718
"14066",14066,6.74396094358859
"14067",14067,8.34795576401839
"14068",14068,5.44201371916366
"14069",14069,3.4341607459355
"14070",14070,7.15117122874537
"14071",14071,8.06902985103456
"14072",14072,15.9185580316977
"14073",14073,9.44032453410359
"14074",14074,3.0865044367441
"14075",14075,12.1125038718313
"14076",14076,21.3707382472034
"14077",14077,9.55573282366413
"14078",14078,9.52787645905714
"14079",14079,6.42915413842994
"14080",14080,1.81839173250881
"14081",14081,0.554562029739589
"14082",14082,1.81140145650256
"14083",14083,11.4109417684926
"14084",14084,6.10464044431402
"14085",14085,3.02701430109836
"14086",14086,1.22074030248649
"14087",14087,14.7216792793377
"14088",14088,3.91842868632483
"14089",14089,3.74626773500757
"14090",14090,6.86588875545637
"14091",14091,5.73658284625574
"14092",14092,4.20787638515286
"14093",14093,6.67193023013078
"14094",14094,7.50390073077553
"14095",14095,4.4323559529725
"14096",14096,12.4384537604785
"14097",14097,24.6965887297684
"14098",14098,4.59782144852751
"14099",14099,4.66125756506577
"14100",14100,19.8428012570682
"14101",14101,13.5720116943008
"14102",14102,8.48590982134901
"14103",14103,10.8178575499645
"14104",14104,7.12229049381571
"14105",14105,9.80583149061146
"14106",14106,4.6952830187084
"14107",14107,2.80258930303973
"14108",14108,1.72540302025881
"14109",14109,9.05537849158106
"14110",14110,1.920659364006
"14111",14111,2.99313801182901
"14112",14112,6.94235728061073
"14113",14113,6.40067280579958
"14114",14114,0.949495171377247
"14115",14115,6.87559271221164
"14116",14116,-3.18553249099703
"14117",14117,1.61858360404057
"14118",14118,11.0562008239324
"14119",14119,0.831155583080335
"14120",14120,1.26593931148515
"14121",14121,2.94273108844598
"14122",14122,2.39290332491653
"14123",14123,9.95715814517691
"14124",14124,7.5735496937803
"14125",14125,3.11409844150379
"14126",14126,8.99648591430447
"14127",14127,6.67713767699966
"14128",14128,13.3949610342874
"14129",14129,5.39693129288404
"14130",14130,0
"14131",14131,0
"14132",14132,0
"14133",14133,6.48474170990237
"14134",14134,9.62490596252501
"14135",14135,0
"14136",14136,0
"14137",14137,0
"14138",14138,0
"14139",14139,0
"14140",14140,-21.002069529333
"14141",14141,0
"14142",14142,0
"14143",14143,0
"14144",14144,0
"14145",14145,0
"14146",14146,0
"14147",14147,0
"14148",14148,0
"14149",14149,0
"14150",14150,0
"14151",14151,0
"14152",14152,0
"14153",14153,0
"14154",14154,-25.5388915653373
"14155",14155,-37.2449514216836
"14156",14156,-38.5281493287429
"14157",14157,-23.534265571901
"14158",14158,-7.02479265613249
"14159",14159,-12.5341570192543
"14160",14160,-11.4843793309732
"14161",14161,-24.8201564754179
"14162",14162,0
"14163",14163,0
"14164",14164,-51.3821020086613
"14165",14165,-46.5508606224266
"14166",14166,-13.4360175312052
"14167",14167,-8.72851880745761
"14168",14168,-8.9239396008805
"14169",14169,-7.18424133231422
"14170",14170,2.84937111524664
"14171",14171,0.987659914601308
"14172",14172,0.470311909068655
"14173",14173,3.70701728047697
"14174",14174,5.5569060530428
"14175",14175,25.1487858746186
"14176",14176,31.5164994954024
"14177",14177,8.09424417066217
"14178",14178,43.6816581508198
"14179",14179,56.2457318865758
"14180",14180,12.5747371607223
"14181",14181,72.6747270963149
"14182",14182,91.2234385804173
"14183",14183,58.6297149869381
"14184",14184,29.3362759432878
"14185",14185,4.25701998662196
"14186",14186,35.741759227945
"14187",14187,37.2347375598418
"14188",14188,57.4907326212749
"14189",14189,13.2229772624136
"14190",14190,14.1886289747265
"14191",14191,8.8420625469389
"14192",14192,21.0652999849501
"14193",14193,17.6977287257138
"14194",14194,20.7334939584347
"14195",14195,80.7772893935717
"14196",14196,6.76571342495424
"14197",14197,18.8741998731163
"14198",14198,8.75648795206991
"14199",14199,11.3475330557238
"14200",14200,13.9673319274527
"14201",14201,3.96862489547042
"14202",14202,-45.7939917370812
"14203",14203,-8.15816806963224
"14204",14204,-67.3901957674075
"14205",14205,-20.4037648107052
"14206",14206,0.776951455469499
"14207",14207,-31.2844692997609
"14208",14208,-0.701424065966901
"14209",14209,-9.43603659347075
"14210",14210,5.36820609053161
"14211",14211,8.11288866970791
"14212",14212,-12.7704412662263
"14213",14213,9.37036302540984
"14214",14214,3.53740437752736
"14215",14215,-14.7448772657711
"14216",14216,1.89470304154739
"14217",14217,4.97753095020058
"14218",14218,-15.7467973394991
"14219",14219,1.36517122471282
"14220",14220,11.8988124550694
"14221",14221,6.10850323090936
"14222",14222,12.8637707590746
"14223",14223,18.087958999855
"14224",14224,15.4324520665253
"14225",14225,8.73503287552694
"14226",14226,13.9283207444261
"14227",14227,10.4122043948197
"14228",14228,7.24253903494447
"14229",14229,-0.0411735407547626
"14230",14230,1.80993978778076
"14231",14231,4.73474781961875
"14232",14232,0.965752768758646
"14233",14233,0.915893541812667
"14234",14234,3.70958460184885
"14235",14235,5.36183926996677
"14236",14236,3.47173029465182
"14237",14237,5.65299643258582
"14238",14238,2.67998250373439
"14239",14239,2.34216401750536
"14240",14240,15.7726435592363
"14241",14241,12.1769105274531
"14242",14242,9.27634433023765
"14243",14243,2.00741323719226
"14244",14244,2.61335318669601
"14245",14245,15.6816411317451
"14246",14246,11.1920935448879
"14247",14247,5.23850300330536
"14248",14248,15.8851844955511
"14249",14249,2.72858405548631
"14250",14250,14.4693658250709
"14251",14251,14.5351536169175
"14252",14252,4.59500667190607
"14253",14253,0
"14254",14254,0
"14255",14255,0
"14256",14256,0
"14257",14257,0
"14258",14258,0
"14259",14259,0
"14260",14260,0
"14261",14261,0
"14262",14262,0
"14263",14263,0
"14264",14264,0
"14265",14265,-18.9192089646279
"14266",14266,0
"14267",14267,0
"14268",14268,0
"14269",14269,0
"14270",14270,0
"14271",14271,0
"14272",14272,0
"14273",14273,0
"14274",14274,0
"14275",14275,0
"14276",14276,-27.1628141391348
"14277",14277,-28.395851393391
"14278",14278,-15.0887391595267
"14279",14279,-10.2718152600533
"14280",14280,0
"14281",14281,0
"14282",14282,0
"14283",14283,0
"14284",14284,-19.7956058907281
"14285",14285,-4.85536256723827
"14286",14286,-2.58380837242364
"14287",14287,-2.59050679616557
"14288",14288,-3.86119019571394
"14289",14289,5.62970615725679
"14290",14290,9.17312547174646
"14291",14291,34.4616907436123
"14292",14292,-0.591244586959489
"14293",14293,6.30494121704083
"14294",14294,5.37442261147824
"14295",14295,30.6518223772057
"14296",14296,85.405425205494
"14297",14297,25.43109718741
"14298",14298,25.8471287700847
"14299",14299,99.5185228987904
"14300",14300,101.28490510687
"14301",14301,101.288528402166
"14302",14302,81.647788713979
"14303",14303,33.3130862823602
"14304",14304,100.670540490797
"14305",14305,18.4460492432312
"14306",14306,12.6262617775072
"14307",14307,91.9470059486575
"14308",14308,42.2345768692182
"14309",14309,14.6841265780675
"14310",14310,28.8333715070406
"14311",14311,13.9038502261342
"14312",14312,7.83813930622448
"14313",14313,5.75335224622128
"14314",14314,5.22077200523687
"14315",14315,-13.5151953564799
"14316",14316,-11.0855408162111
"14317",14317,-34.8919575106867
"14318",14318,-20.538125137959
"14319",14319,-17.9387960782692
"14320",14320,-2.9869790658201
"14321",14321,2.23453612916113
"14322",14322,-14.7936700355869
"14323",14323,-39.4347881910732
"14324",14324,-16.7417579688559
"14325",14325,-24.5237081990139
"14326",14326,-40.8883893423766
"14327",14327,2.58323490093252
"14328",14328,3.39716981439899
"14329",14329,0
"14330",14330,0
"14331",14331,0
"14332",14332,-8.52320145076986
"14333",14333,7.5462090519945
"14334",14334,5.56614707647368
"14335",14335,1.03127977884944
"14336",14336,8.44357810797039
"14337",14337,10.5777532526053
"14338",14338,10.1453354214337
"14339",14339,0.324564485386179
"14340",14340,0
"14341",14341,0
"14342",14342,1.06455230097901
"14343",14343,1.96729102934199
"14344",14344,2.25174783545118
"14345",14345,1.06437007016524
"14346",14346,2.27760076618159
"14347",14347,4.60867906348078
"14348",14348,5.51327390819419
"14349",14349,8.65840908501063
"14350",14350,10.1085381610545
"14351",14351,7.64508315821109
"14352",14352,28.7028841758384
"14353",14353,3.64058247048625
"14354",14354,11.8364618861306
"14355",14355,13.0561586403467
"14356",14356,14.3316801811272
"14357",14357,52.297205667105
"14358",14358,5.70911953687728
"14359",14359,3.13786333496067
"14360",14360,3.31543870776187
"14361",14361,13.1737347012275
"14362",14362,13.9487203169393
"14363",14363,1.69585068519472
"14364",14364,0
"14365",14365,0
"14366",14366,20.8898392271184
"14367",14367,0
"14368",14368,0
"14369",14369,0
"14370",14370,0
"14371",14371,0
"14372",14372,0
"14373",14373,0
"14374",14374,0
"14375",14375,0
"14376",14376,0
"14377",14377,0
"14378",14378,0
"14379",14379,0
"14380",14380,9.05998139449225
"14381",14381,0
"14382",14382,-36.0174347415505
"14383",14383,0
"14384",14384,0
"14385",14385,-20.5948774766483
"14386",14386,-28.8859619601734
"14387",14387,-25.0813578386262
"14388",14388,-18.1955944786988
"14389",14389,-19.6578400737332
"14390",14390,0
"14391",14391,0
"14392",14392,-65.659706251353
"14393",14393,-55.5688246712577
"14394",14394,-3.71205465169087
"14395",14395,-5.38382481375551
"14396",14396,-0.883916567123715
"14397",14397,-10.4517186001258
"14398",14398,25.2175887789725
"14399",14399,32.504816328242
"14400",14400,35.2620185957872
"14401",14401,8.10167238603674
"14402",14402,37.8473717611044
"14403",14403,90.8677590358462
"14404",14404,29.3472399554313
"14405",14405,23.9039171265595
"14406",14406,130.292734325614
"14407",14407,93.9956229889223
"14408",14408,80.3765723625145
"14409",14409,130.960315327677
"14410",14410,28.3313722530844
"14411",14411,30.1198311369426
"14412",14412,7.25975638107576
"14413",14413,6.45414541869485
"14414",14414,13.3097214423142
"14415",14415,-47.3954425138544
"14416",14416,-20.3017780397627
"14417",14417,-8.87572600196654
"14418",14418,-9.80690391270801
"14419",14419,-17.4448246595135
"14420",14420,0.0735882659578221
"14421",14421,-35.416849724064
"14422",14422,-8.7532894833868
"14423",14423,-55.8802107020739
"14424",14424,0
"14425",14425,0
"14426",14426,0
"14427",14427,-4.82870630455221
"14428",14428,0
"14429",14429,0
"14430",14430,-38.183561094085
"14431",14431,0
"14432",14432,0
"14433",14433,0
"14434",14434,0
"14435",14435,0
"14436",14436,1.94475825053752
"14437",14437,2.77175477741789
"14438",14438,15.3810854725437
"14439",14439,27.3244045784931
"14440",14440,3.86538751970518
"14441",14441,18.221079181785
"14442",14442,9.59889212418561
"14443",14443,16.7746629310953
"14444",14444,18.947678047007
"14445",14445,10.1242327800395
"14446",14446,8.01948501565372
"14447",14447,2.58665136516978
"14448",14448,6.54597844370586
"14449",14449,3.44788847269529
"14450",14450,20.7819452938229
"14451",14451,15.7927567637741
"14452",14452,4.69847992572348
"14453",14453,1.9678532750446
"14454",14454,0
"14455",14455,15.3804468224282
"14456",14456,14.8872897507351
"14457",14457,13.9985901687935
"14458",14458,24.4104244818259
"14459",14459,0
"14460",14460,0
"14461",14461,0
"14462",14462,-17.300571167353
"14463",14463,0
"14464",14464,0
"14465",14465,-6.70204024544463
"14466",14466,-7.67147906566562
"14467",14467,0
"14468",14468,0
"14469",14469,0
"14470",14470,0
"14471",14471,0
"14472",14472,0
"14473",14473,2.09075636933591
"14474",14474,-51.0999331700123
"14475",14475,-35.6423295742888
"14476",14476,0
"14477",14477,-41.078977152577
"14478",14478,0
"14479",14479,-30.6175004579626
"14480",14480,-30.7715737491718
"14481",14481,-16.3871148224051
"14482",14482,-23.3784784280585
"14483",14483,-29.4791501982673
"14484",14484,-49.8809957998982
"14485",14485,-29.1353696459529
"14486",14486,-67.124959274004
"14487",14487,-64.0306896025881
"14488",14488,-24.592596965069
"14489",14489,-9.86097390364436
"14490",14490,-2.52289077556862
"14491",14491,-9.06628960324031
"14492",14492,27.8914636450292
"14493",14493,31.4677513471565
"14494",14494,73.507086620633
"14495",14495,70.8367899686133
"14496",14496,59.4001464081646
"14497",14497,8.24488040104963
"14498",14498,20.8902409195309
"14499",14499,94.7407458674418
"14500",14500,89.156722093237
"14501",14501,44.027489705729
"14502",14502,27.5940194856843
"14503",14503,39.6550051764675
"14504",14504,12.6668327830795
"14505",14505,10.6620846639582
"14506",14506,13.6821474647785
"14507",14507,-34.844525988859
"14508",14508,-16.669379425809
"14509",14509,-38.3532448718502
"14510",14510,-1.62934273611229
"14511",14511,-19.7878641783311
"14512",14512,-5.74622059669492
"14513",14513,-14.4398409692707
"14514",14514,-34.6825593235914
"14515",14515,-29.8550695543229
"14516",14516,0
"14517",14517,0
"14518",14518,0
"14519",14519,0
"14520",14520,0
"14521",14521,0
"14522",14522,1.84429971426189
"14523",14523,3.10386596502188
"14524",14524,8.75676804773365
"14525",14525,24.1297840740913
"14526",14526,7.68048537357703
"14527",14527,22.9800868836406
"14528",14528,1.25094081116903
"14529",14529,1.66302612306348
"14530",14530,3.15280010078767
"14531",14531,9.45621228400033
"14532",14532,6.5961516088505
"14533",14533,1.18484875712278
"14534",14534,2.82935945458034
"14535",14535,7.04691940176516
"14536",14536,3.64261897510893
"14537",14537,11.4532645315931
"14538",14538,6.29786813552574
"14539",14539,1.62268583033294
"14540",14540,14.6576283927205
"14541",14541,15.4870753323415
"14542",14542,10.4228521999625
"14543",14543,14.102247591523
"14544",14544,13.8048035990731
"14545",14545,4.09459375200146
"14546",14546,10.5822157059402
"14547",14547,3.85892971019196
"14548",14548,0
"14549",14549,0
"14550",14550,0
"14551",14551,-130.241496179047
"14552",14552,0
"14553",14553,0
"14554",14554,-2.54177617478042
"14555",14555,0
"14556",14556,0
"14557",14557,0
"14558",14558,0
"14559",14559,0
"14560",14560,0
"14561",14561,0
"14562",14562,0
"14563",14563,-321.860804249117
"14564",14564,-630.133752220524
"14565",14565,-46.7161067805663
"14566",14566,-608.184995094743
"14567",14567,-41.779820332752
"14568",14568,-26.9131714349584
"14569",14569,-26.9293788760244
"14570",14570,-34.0330760280217
"14571",14571,-26.945298714666
"14572",14572,-37.4197717707332
"14573",14573,-33.0523335643213
"14574",14574,-66.1034928030733
"14575",14575,-38.0296714857738
"14576",14576,-55.3374024129175
"14577",14577,-31.0448353675222
"14578",14578,-13.1159724492818
"14579",14579,-10.4087251693139
"14580",14580,-8.17351901021892
"14581",14581,8.29068283806249
"14582",14582,44.0179418668636
"14583",14583,72.9400985334925
"14584",14584,88.0427697095195
"14585",14585,53.6204858152457
"14586",14586,8.01423461454969
"14587",14587,10.8112933078077
"14588",14588,30.6889234699321
"14589",14589,70.562745085224
"14590",14590,106.973516288076
"14591",14591,20.2445363878432
"14592",14592,23.7852581972601
"14593",14593,18.8458388788668
"14594",14594,18.0599046368124
"14595",14595,12.033017395592
"14596",14596,-18.1525514579701
"14597",14597,-7.52928739614208
"14598",14598,-6.71185052090055
"14599",14599,-11.2557197017188
"14600",14600,-1.86227047184122
"14601",14601,-26.6181142666615
"14602",14602,0
"14603",14603,0
"14604",14604,0
"14605",14605,0
"14606",14606,0
"14607",14607,36.68672000318
"14608",14608,23.2891852716926
"14609",14609,-26.0579383133213
"14610",14610,19.2838854953149
"14611",14611,42.2300018709251
"14612",14612,1.796073677173
"14613",14613,2.12412497842671
"14614",14614,3.54503957414301
"14615",14615,17.8409354581176
"14616",14616,6.79589213280271
"14617",14617,0.521283116572506
"14618",14618,2.82750788131275
"14619",14619,11.4457861840925
"14620",14620,14.9462669214574
"14621",14621,1.39354504236753
"14622",14622,2.14670334087146
"14623",14623,9.17368090596745
"14624",14624,7.10934311365566
"14625",14625,4.34363261754801
"14626",14626,2.88280138681152
"14627",14627,2.82468054660463
"14628",14628,1.7362493405374
"14629",14629,1.77415655420908
"14630",14630,3.14576180913132
"14631",14631,19.7496045843122
"14632",14632,20.0545009335942
"14633",14633,10.5944765567507
"14634",14634,2.37033609231216
"14635",14635,16.3504365864346
"14636",14636,6.68758997532588
"14637",14637,8.41628031432923
"14638",14638,3.06163853066733
"14639",14639,13.1908995656542
"14640",14640,12.5637406728422
"14641",14641,31.7070560014911
"14642",14642,21.8291693857352
"14643",14643,11.4547779560541
"14644",14644,5.06149113259492
"14645",14645,13.1943844657255
"14646",14646,-82.0599311551629
"14647",14647,0
"14648",14648,0
"14649",14649,0
"14650",14650,0
"14651",14651,0
"14652",14652,0
"14653",14653,0
"14654",14654,0
"14655",14655,-452.894329144976
"14656",14656,-675.747289481459
"14657",14657,-578.866566524618
"14658",14658,0
"14659",14659,0
"14660",14660,-41.5090620407255
"14661",14661,-34.1844168651916
"14662",14662,-70.3761341775093
"14663",14663,-48.1831540366592
"14664",14664,-64.8791541684068
"14665",14665,-83.5705593166655
"14666",14666,-68.1615060300364
"14667",14667,-53.3351282762675
"14668",14668,-54.6933119411566
"14669",14669,-9.22094318194977
"14670",14670,-48.3417496953755
"14671",14671,-18.3775754626381
"14672",14672,-24.1625528976028
"14673",14673,-9.66036175496643
"14674",14674,-1.56074252764488
"14675",14675,50.7488971323863
"14676",14676,24.0958465009328
"14677",14677,77.7862309857416
"14678",14678,42.8546529242461
"14679",14679,73.6335918323353
"14680",14680,55.4668028376928
"14681",14681,91.175987929756
"14682",14682,89.0248479283729
"14683",14683,77.5052058907446
"14684",14684,37.0638943470071
"14685",14685,24.6198820515911
"14686",14686,12.3335065389521
"14687",14687,9.29247310721797
"14688",14688,14.0746797279151
"14689",14689,13.4104780351517
"14690",14690,-37.4937592605571
"14691",14691,-6.28309289946016
"14692",14692,-14.4156428617852
"14693",14693,-1.39893094723218
"14694",14694,-53.7998377811818
"14695",14695,-72.6741864298256
"14696",14696,-47.0603237567477
"14697",14697,5.80849542852132
"14698",14698,11.5208327874722
"14699",14699,10.3728395738
"14700",14700,1.5018050961031
"14701",14701,2.55376306175464
"14702",14702,4.79065542952161
"14703",14703,4.54514322800376
"14704",14704,4.85732278328991
"14705",14705,18.0822878361498
"14706",14706,2.92209729504647
"14707",14707,10.3336558692479
"14708",14708,4.44700754581975
"14709",14709,7.75066093327604
"14710",14710,11.6456825495207
"14711",14711,13.6015489379354
"14712",14712,2.57622062841754
"14713",14713,3.06584256863038
"14714",14714,17.6130591509009
"14715",14715,14.4547982733607
"14716",14716,4.22126277452003
"14717",14717,15.8842404537412
"14718",14718,4.88116720018556
"14719",14719,13.0101938849673
"14720",14720,6.39974817368603
"14721",14721,34.6136526798611
"14722",14722,9.07073306017826
"14723",14723,5.4773190413635
"14724",14724,3.62562864569986
"14725",14725,6.02756203351853
"14726",14726,3.7527693612019
"14727",14727,5.41873484648506
"14728",14728,8.9006036685075
"14729",14729,11.6793632962379
"14730",14730,37.4994270305051
"14731",14731,47.532291346381
"14732",14732,9.0099164495903
"14733",14733,18.9285273752394
"14734",14734,3.8529974761166
"14735",14735,6.88990365918442
"14736",14736,17.3831121413592
"14737",14737,0
"14738",14738,0
"14739",14739,0
"14740",14740,28.3596782968784
"14741",14741,2.74459865113322
"14742",14742,9.93444522936547
"14743",14743,4.18256501084673
"14744",14744,0
"14745",14745,0
"14746",14746,0
"14747",14747,0
"14748",14748,0
"14749",14749,0
"14750",14750,0
"14751",14751,0
"14752",14752,0
"14753",14753,-325.948752166633
"14754",14754,-225.03883623804
"14755",14755,-29.7744886122187
"14756",14756,-28.1070117698039
"14757",14757,0
"14758",14758,-62.9527218427717
"14759",14759,-47.2414969167932
"14760",14760,-78.4136323284308
"14761",14761,-116.420579905893
"14762",14762,-63.4246672857415
"14763",14763,-32.3602282737938
"14764",14764,-18.9958675229877
"14765",14765,-27.0216458556293
"14766",14766,-14.6697426150817
"14767",14767,-25.5735210710589
"14768",14768,-7.62427011250626
"14769",14769,-1.56581958434065
"14770",14770,-0.386115397491995
"14771",14771,40.2647621160767
"14772",14772,8.04987922748799
"14773",14773,-2.03342951295289
"14774",14774,-4.00658096724177
"14775",14775,71.706481899946
"14776",14776,97.4029510105556
"14777",14777,29.0238009461266
"14778",14778,27.8751013306292
"14779",14779,48.4770233809498
"14780",14780,25.2066039980885
"14781",14781,24.5927286812121
"14782",14782,23.1859496919285
"14783",14783,21.4644147587954
"14784",14784,6.41262180041575
"14785",14785,10.9805532377908
"14786",14786,-50.6901557236126
"14787",14787,-25.6781297406486
"14788",14788,-6.34294743119282
"14789",14789,-15.1085876197537
"14790",14790,-12.0405985310959
"14791",14791,-16.5851286979982
"14792",14792,5.31835387527885
"14793",14793,6.92674455961497
"14794",14794,3.6071688892324
"14795",14795,4.72113746127272
"14796",14796,4.21872278163906
"14797",14797,32.2541829167018
"14798",14798,18.8875564985108
"14799",14799,6.09385018921052
"14800",14800,11.1485915670949
"14801",14801,16.7844498062543
"14802",14802,12.3830341254188
"14803",14803,11.5512666952254
"14804",14804,29.8019713364757
"14805",14805,4.53562495116049
"14806",14806,5.11628076715054
"14807",14807,10.328544254128
"14808",14808,13.6423860402652
"14809",14809,4.27692199563585
"14810",14810,20.2442475893109
"14811",14811,15.7960610202879
"14812",14812,51.4956222457519
"14813",14813,12.3814821641271
"14814",14814,14.3257175491363
"14815",14815,31.9584021557097
"14816",14816,24.0229640502019
"14817",14817,5.42619354392462
"14818",14818,7.02422753763267
"14819",14819,3.47215971021496
"14820",14820,5.20016643372761
"14821",14821,28.310390884231
"14822",14822,9.05875126642948
"14823",14823,31.9155102843042
"14824",14824,19.0973833071382
"14825",14825,1.69463955405864
"14826",14826,1.15435522839715
"14827",14827,0.724932557811088
"14828",14828,0.381060906749243
"14829",14829,0
"14830",14830,5.06207975347916
"14831",14831,6.83575756221659
"14832",14832,0
"14833",14833,0
"14834",14834,0
"14835",14835,0
"14836",14836,0
"14837",14837,0
"14838",14838,0
"14839",14839,0
"14840",14840,0
"14841",14841,0
"14842",14842,0
"14843",14843,0
"14844",14844,0
"14845",14845,0
"14846",14846,0
"14847",14847,-130.589407331456
"14848",14848,-343.222502015059
"14849",14849,0
"14850",14850,0
"14851",14851,-55.3618209869302
"14852",14852,-35.9909820616917
"14853",14853,-106.747429907245
"14854",14854,-87.7583341115446
"14855",14855,-75.6141742098753
"14856",14856,-83.8544784787823
"14857",14857,53.681768241499
"14858",14858,84.0428135864355
"14859",14859,61.7077809705329
"14860",14860,-110.097426919461
"14861",14861,-84.0767631545867
"14862",14862,-33.8803211856956
"14863",14863,-42.158979031602
"14864",14864,-6.06465201532761
"14865",14865,-0.280959733243674
"14866",14866,6.28722646045723
"14867",14867,-3.85843437186639
"14868",14868,73.4232766563019
"14869",14869,67.4009837189515
"14870",14870,62.6635254691379
"14871",14871,27.1520280818174
"14872",14872,34.8698617398454
"14873",14873,42.9532507100687
"14874",14874,44.1362089457286
"14875",14875,26.8677562699383
"14876",14876,10.1065558418179
"14877",14877,8.09280095544148
"14878",14878,3.82066549386918
"14879",14879,12.217347505527
"14880",14880,2.51163659606897
"14881",14881,0
"14882",14882,0
"14883",14883,7.98684184128119
"14884",14884,0
"14885",14885,0
"14886",14886,0
"14887",14887,0
"14888",14888,4.4624361052739
"14889",14889,2.2243501902846
"14890",14890,1.08367386372196
"14891",14891,10.4642367463282
"14892",14892,93.1617580435672
"14893",14893,9.82529678412464
"14894",14894,7.20137821299252
"14895",14895,11.4232504801399
"14896",14896,4.28651106771355
"14897",14897,4.14788827631756
"14898",14898,1.9913866040065
"14899",14899,17.6025070974787
"14900",14900,22.8461173867235
"14901",14901,29.1088197582955
"14902",14902,19.3331113502039
"14903",14903,23.3461551780077
"14904",14904,18.4604092993412
"14905",14905,16.2626138730196
"14906",14906,13.2340752576597
"14907",14907,24.1209338110299
"14908",14908,7.63279808306941
"14909",14909,42.6294397275469
"14910",14910,42.5495212107706
"14911",14911,18.2026848788643
"14912",14912,7.08905284597217
"14913",14913,4.55777261726154
"14914",14914,3.29494160542573
"14915",14915,2.48751394825966
"14916",14916,0.530157080788714
"14917",14917,16.4255422667653
"14918",14918,0
"14919",14919,0
"14920",14920,0
"14921",14921,0
"14922",14922,0
"14923",14923,0
"14924",14924,0
"14925",14925,0
"14926",14926,0
"14927",14927,0
"14928",14928,0
