"","Element ID","/Layer_1/Rice Deliveries(AF/year)"
"16199",16199,0
"16200",16200,0
"16201",16201,0
"16202",16202,0
"16203",16203,0
"16204",16204,0
"16205",16205,0
"16206",16206,28.0362916089483
"16207",16207,65.2294821400447
"16208",16208,39.3287096726506
"16209",16209,0
"16210",16210,20.480973101057
"16211",16211,18.2328299941444
"16212",16212,19.47297024692
"16213",16213,5.17302827394142
"16214",16214,0
"16215",16215,0
"16216",16216,0
"16217",16217,4.09387312203201
"16218",16218,4.85906634601712
"16219",16219,5.19230874022036
"16220",16220,5.23403064540484
"16221",16221,0
"16222",16222,2.76830543384356
"16223",16223,0
"16224",16224,2.82217643563274
"16225",16225,4.35982774887946
"16226",16226,4.97017588338801
"16227",16227,0
"16228",16228,0.928944124103674
"16229",16229,0.922655152172044
"16230",16230,0.207720643685128
"16231",16231,0.951916815025925
"16232",16232,0.090842944632692
"16233",16233,0.0852892400409853
"16234",16234,0.149496530408413
"16235",16235,0.0961645441311036
"16236",16236,0
"16237",16237,0
"16238",16238,0
"16239",16239,0
"16240",16240,0
"16241",16241,0
"16242",16242,0
"16243",16243,0.0548965962427857
"16244",16244,0.226801635954778
"16245",16245,0
"16246",16246,0
"16247",16247,0
"16248",16248,0
"16249",16249,0.317090962846608
"16250",16250,0.0197818616795915
"16251",16251,1.17784701018236
"16252",16252,0.0331792817795277
"16253",16253,0
"16254",16254,0.00290851387347984
"16255",16255,10.4793328808648
"16256",16256,12.4289665270762
"16257",16257,0
"16258",16258,0
"16259",16259,4.34317608526077
"16260",16260,0
"16261",16261,8.02518887971648
"16262",16262,0
"16263",16263,0
"16264",16264,0
"16265",16265,0
"16266",16266,3.60806880604206
"16267",16267,1.68944437921221
"16268",16268,3.79667141841243
"16269",16269,0.170113270801114
"16270",16270,2.11112090690083
"16271",16271,1.56003882698791
"16272",16272,5.22437488336467
"16273",16273,14.1817889560116
"16274",16274,5.34247997323168
"16275",16275,16.0810524475746
"16276",16276,8.30312152901169
"16277",16277,14.3147457227916
"16278",16278,17.2681528037986
"16279",16279,3.3804895113282
"16280",16280,4.58686850230661
"16281",16281,10.1669641801603
"16282",16282,5.34823485352696
"16283",16283,5.71321576012551
"16284",16284,8.96858333579827
"16285",16285,6.54574362510855
"16286",16286,8.13294833153798
"16287",16287,13.3983637948863
"16288",16288,8.03228278472334
"16289",16289,15.8660029502249
"16290",16290,11.337555471471
"16291",16291,4.96628453092318
"16292",16292,0.015102870620769
"16293",16293,11.5847838983621
"16294",16294,3.14887499613962
"16295",16295,7.90592021836671
"16296",16296,2.97284087734878
"16297",16297,13.1854033306452
"16298",16298,9.13433509670896
"16299",16299,12.8406745116835
"16300",16300,16.9691882239786
"16301",16301,0
"16302",16302,0
"16303",16303,0
"16304",16304,0
"16305",16305,0
"16306",16306,7.61571063695207
"16307",16307,5.87746155742234
"16308",16308,0
"16309",16309,2.08227008691281
"16310",16310,2.55629824717655
"16311",16311,0
"16312",16312,5.97045831423761
"16313",16313,5.82399574483308
"16314",16314,9.62290023459168
"16315",16315,8.03065295837616
"16316",16316,8.9200803559524
"16317",16317,9.64901680176562
"16318",16318,0
"16319",16319,15.561225848746
"16320",16320,6.41814246866503
"16321",16321,0
"16322",16322,0
"16323",16323,0
"16324",16324,0
"16325",16325,0
"16326",16326,10.2769528462888
"16327",16327,0
"16328",16328,0
"16329",16329,0
"16330",16330,0
"16331",16331,0
"16332",16332,0
"16333",16333,0
"16334",16334,0
"16335",16335,17.8322975906685
"16336",16336,77.1662334301425
"16337",16337,17.662795323879
"16338",16338,47.7967718811034
"16339",16339,16.1852934343082
"16340",16340,32.8848543116558
"16341",16341,30.4339502773189
"16342",16342,0
"16343",16343,27.1615178008242
"16344",16344,0
"16345",16345,4.99675711452995
"16346",16346,5.71329301064431
"16347",16347,8.17337694792744
"16348",16348,7.39752583010986
"16349",16349,12.7322137591196
"16350",16350,7.75770979060698
"16351",16351,5.06512841889997
"16352",16352,5.87318590825433
"16353",16353,2.08619419484079
"16354",16354,2.43577032645786
"16355",16355,5.1819113673947
"16356",16356,5.44081979378074
"16357",16357,1.05333288391696
"16358",16358,0.748987403079359
"16359",16359,0.188810553164998
"16360",16360,3.99218540290142
"16361",16361,2.56277049468437
"16362",16362,0.786026853747919
"16363",16363,0.694914475138476
"16364",16364,0.677779737465815
"16365",16365,0.0507710049347249
"16366",16366,0.100098026787534
"16367",16367,0.027906281619927
"16368",16368,0.294185463354612
"16369",16369,0.000964671696555047
"16370",16370,0.0854509675137688
"16371",16371,0
"16372",16372,0
"16373",16373,0
"16374",16374,0
"16375",16375,0.244279376126062
"16376",16376,0.259399317698869
"16377",16377,0.229253477162641
"16378",16378,0.190538084766994
"16379",16379,0
"16380",16380,0.0190125656827231
"16381",16381,0.246516357011822
"16382",16382,0.194860834660841
"16383",16383,0
"16384",16384,0
"16385",16385,0.191003398104201
"16386",16386,0
"16387",16387,0.0185911667212543
"16388",16388,2.2753060819311
"16389",16389,10.1559522844178
"16390",16390,2.99037571314199
"16391",16391,0.203240630788285
"16392",16392,1.69105917064552
"16393",16393,0
"16394",16394,0
"16395",16395,0
"16396",16396,0
"16397",16397,0
"16398",16398,0
"16399",16399,9.09578275752418
"16400",16400,6.82060797136705
"16401",16401,1.89289776932081
"16402",16402,4.02393518654599
"16403",16403,1.60736382562779
"16404",16404,5.86748781815538
"16405",16405,2.40131900308717
"16406",16406,1.18556050630981
"16407",16407,3.42821744293205
"16408",16408,3.45862811452082
"16409",16409,0
"16410",16410,3.54451922681679
"16411",16411,6.78459583978653
"16412",16412,3.50034506529371
"16413",16413,4.48180328072543
"16414",16414,0
"16415",16415,4.19712941020231
"16416",16416,5.32382400474717
"16417",16417,11.2127043769368
"16418",16418,2.92796096387002
"16419",16419,5.43192826367556
"16420",16420,2.04848808626191
"16421",16421,1.00718789647417
"16422",16422,14.9385295603721
"16423",16423,47.3547304986156
"16424",16424,10.8725510440609
"16425",16425,20.1416793157843
"16426",16426,13.3345382221028
"16427",16427,19.5104350935775
"16428",16428,3.79005431039959
"16429",16429,6.25192126535598
"16430",16430,5.74162797275992
"16431",16431,5.58311841923199
"16432",16432,3.82757283354059
"16433",16433,2.42055641949046
"16434",16434,7.55492057632249
"16435",16435,2.82618099292553
"16436",16436,4.05282203912525
"16437",16437,15.4467818841732
"16438",16438,15.9806910706981
"16439",16439,9.76388587205966
"16440",16440,31.3789085430157
"16441",16441,0
"16442",16442,0
"16443",16443,0
"16444",16444,0
"16445",16445,0
"16446",16446,0
"16447",16447,29.0457920765477
"16448",16448,19.7107127247881
"16449",16449,0
"16450",16450,0
"16451",16451,11.1467856792719
"16452",16452,0
"16453",16453,7.09585627623791
"16454",16454,0
"16455",16455,8.52248247678173
"16456",16456,5.47120457899408
"16457",16457,0
"16458",16458,0.814421919181525
"16459",16459,0
"16460",16460,2.15770511095749
"16461",16461,3.25134978486681
"16462",16462,0
"16463",16463,0
"16464",16464,0
"16465",16465,0
"16466",16466,0
"16467",16467,0
"16468",16468,0
"16469",16469,0
"16470",16470,0
"16471",16471,0
"16472",16472,0
"16473",16473,0
"16474",16474,0
"16475",16475,17.199203288116
"16476",16476,33.5400896552148
"16477",16477,43.7218461922112
"16478",16478,63.7891968010013
"16479",16479,34.1248984429739
"16480",16480,18.6690522131139
"16481",16481,0
"16482",16482,0
"16483",16483,0
"16484",16484,28.7963348780821
"16485",16485,5.69219948644251
"16486",16486,10.2862900114526
"16487",16487,37.6034494554733
"16488",16488,17.944834371374
"16489",16489,9.96160968504795
"16490",16490,8.58653481699093
"16491",16491,4.49857142756476
"16492",16492,3.39817785022973
"16493",16493,2.37180255995717
"16494",16494,3.53729229759763
"16495",16495,7.71477719152524
"16496",16496,8.83692592040299
"16497",16497,0
"16498",16498,3.54625596734404
"16499",16499,4.60827723148484
"16500",16500,0.420317810829306
"16501",16501,0.219671036897135
"16502",16502,1.20843254344841
"16503",16503,1.26259826413351
"16504",16504,0.77002639288233
"16505",16505,1.77230159380442
"16506",16506,1.31516881878344
"16507",16507,0.437291313545699
"16508",16508,0.0192486917613236
"16509",16509,0.109386087870869
"16510",16510,0.229248952210786
"16511",16511,0.10155261788165
"16512",16512,0.112364400217065
"16513",16513,0.00488920233820143
"16514",16514,0.0140979356390266
"16515",16515,0
"16516",16516,0.00264942583360189
"16517",16517,0
"16518",16518,0
"16519",16519,0.106838146567021
"16520",16520,0.157655646615713
"16521",16521,0.140890797706783
"16522",16522,0.0749514809309156
"16523",16523,0.0667360558111588
"16524",16524,1.95901064277835
"16525",16525,11.9234622906237
"16526",16526,1.91630643278323
"16527",16527,10.3832648775519
"16528",16528,11.568260613194
"16529",16529,18.5409408645253
"16530",16530,11.9426328955815
"16531",16531,0
"16532",16532,11.5294582669121
"16533",16533,13.5775880379506
"16534",16534,0
"16535",16535,3.7246055548646
"16536",16536,24.0087405566186
"16537",16537,16.8374495658795
"16538",16538,17.2984186083491
"16539",16539,0
"16540",16540,0
"16541",16541,7.74579895054214
"16542",16542,21.7791761404978
"16543",16543,17.7852530117942
"16544",16544,1.40962824077806
"16545",16545,0.654752289846188
"16546",16546,0.663557959537216
"16547",16547,10.2665280683936
"16548",16548,9.06627120403888
"16549",16549,5.92964644222495
"16550",16550,3.37988081180219
"16551",16551,7.08539409237471
"16552",16552,3.394817626582
"16553",16553,2.83672677084137
"16554",16554,20.825730775713
"16555",16555,23.8721214512288
"16556",16556,6.34633807334633
"16557",16557,8.31318271726687
"16558",16558,31.3995396212611
"16559",16559,78.2874044367996
"16560",16560,85.9875353861066
"16561",16561,122.015445797895
"16562",16562,87.1830178890303
"16563",16563,13.4659325974364
"16564",16564,56.2544496265893
"16565",16565,0
"16566",16566,0
"16567",16567,3.21043529483202
"16568",16568,0.733712239836696
"16569",16569,3.73426198616432
"16570",16570,3.05292140447945
"16571",16571,3.30301460099284
"16572",16572,2.28943110854071
"16573",16573,7.95098381163529
"16574",16574,1.96560361549453
"16575",16575,6.91162306651117
"16576",16576,23.1299307800581
"16577",16577,8.37031478570414
"16578",16578,24.5295281836919
"16579",16579,23.8132207373235
"16580",16580,5.41614548355423
"16581",16581,13.7430374352516
"16582",16582,0
"16583",16583,20.0103066353102
"16584",16584,17.6560414573269
"16585",16585,10.0829781471474
"16586",16586,11.3957735939671
"16587",16587,25.2474678454158
"16588",16588,19.5924852689933
"16589",16589,21.2024798216056
"16590",16590,16.8355125842127
"16591",16591,0
"16592",16592,0
"16593",16593,3.28604568893433
"16594",16594,0
"16595",16595,0
"16596",16596,0
"16597",16597,0
"16598",16598,0
"16599",16599,0
"16600",16600,0
"16601",16601,0
"16602",16602,0
"16603",16603,0
"16604",16604,12.3017063691142
"16605",16605,54.8075147186879
"16606",16606,63.0615248961826
"16607",16607,43.0675236015829
"16608",16608,0
"16609",16609,0
"16610",16610,0
"16611",16611,0
"16612",16612,22.7150485756567
"16613",16613,0
"16614",16614,5.32095956891437
"16615",16615,2.88128452011791
"16616",16616,3.45603934971526
"16617",16617,0
"16618",16618,0.791737448780048
"16619",16619,5.01376609375594
"16620",16620,9.19810997016517
"16621",16621,6.43866199704031
"16622",16622,10.2860819381484
"16623",16623,1.20350590969362
"16624",16624,0.998563280780891
"16625",16625,2.69622279118955
"16626",16626,4.44281472726297
"16627",16627,1.68994204294497
"16628",16628,0
"16629",16629,0.574913059639463
"16630",16630,0
"16631",16631,5.19221820873744
"16632",16632,4.11579724510362
"16633",16633,4.44428242743308
"16634",16634,0
"16635",16635,0.888480279581158
"16636",16636,0
"16637",16637,0.454559073464593
"16638",16638,0
"16639",16639,1.81362656743979
"16640",16640,0.960322978447777
"16641",16641,0.475618261513953
"16642",16642,1.7397662918883
"16643",16643,1.79041871607174
"16644",16644,1.54256569225533
"16645",16645,1.52442035636482
"16646",16646,0.470829402000106
"16647",16647,0.481979139945681
"16648",16648,0.171510128963927
"16649",16649,0.0151452120789759
"16650",16650,0.177442692842926
"16651",16651,0.059491284826766
"16652",16652,0.0966183033148943
"16653",16653,0.0150826615755904
"16654",16654,0.0397908850316948
"16655",16655,0.0838718417050812
"16656",16656,0.0136294442640506
"16657",16657,0.10941762274989
"16658",16658,0.000339307932103899
"16659",16659,0.0591047410107094
"16660",16660,0.00748105035534163
"16661",16661,0.0144132943528486
"16662",16662,0.0506268345613684
"16663",16663,0.0525011859006001
"16664",16664,5.6766251081758
"16665",16665,3.31387021834293
"16666",16666,7.34977677246506
"16667",16667,0
"16668",16668,20.7340549408206
"16669",16669,0
"16670",16670,9.29972679219884
"16671",16671,0
"16672",16672,0
"16673",16673,0
"16674",16674,0
"16675",16675,0
"16676",16676,29.9181670945321
"16677",16677,0.116578384821867
"16678",16678,34.3972864131716
"16679",16679,46.715852053986
"16680",16680,3.80313714085007
"16681",16681,63.7090838954765
"16682",16682,94.579186892511
"16683",16683,81.1856578867311
"16684",16684,115.424193990233
"16685",16685,118.040858135951
"16686",16686,35.3629027895261
"16687",16687,64.5652653823022
"16688",16688,8.45410732808405
"16689",16689,25.6471039922638
"16690",16690,0
"16691",16691,0
"16692",16692,0
"16693",16693,0
"16694",16694,0
"16695",16695,0
"16696",16696,0
"16697",16697,0
"16698",16698,0
"16699",16699,10.7188649664605
"16700",16700,3.24914827077127
"16701",16701,22.2008236210549
"16702",16702,0.949178764166935
"16703",16703,11.5055615796176
"16704",16704,11.3079198264762
"16705",16705,13.5784381692663
"16706",16706,19.2448686806726
"16707",16707,0
"16708",16708,12.0872242605934
"16709",16709,0
"16710",16710,22.1331809466237
"16711",16711,0
"16712",16712,0
"16713",16713,0
"16714",16714,0
"16715",16715,0
"16716",16716,0
"16717",16717,0
"16718",16718,0
"16719",16719,0
"16720",16720,10.185335900026
"16721",16721,0
"16722",16722,72.5209781483463
"16723",16723,44.9859783783027
"16724",16724,21.3666595317944
"16725",16725,15.6427929742274
"16726",16726,11.8072603219201
"16727",16727,6.0787951364821
"16728",16728,0
"16729",16729,0
"16730",16730,5.69345071266383
"16731",16731,10.3896483232294
"16732",16732,10.924498839434
"16733",16733,8.22567844015351
"16734",16734,8.01349136944819
"16735",16735,1.71429680204128
"16736",16736,3.11234423995238
"16737",16737,0.195522130489746
"16738",16738,0.661143278316924
"16739",16739,1.3106296618189
"16740",16740,0
"16741",16741,0
"16742",16742,0
"16743",16743,0
"16744",16744,0
"16745",16745,0
"16746",16746,4.85968874291624
"16747",16747,0
"16748",16748,0
"16749",16749,0
"16750",16750,0
"16751",16751,0
"16752",16752,0
"16753",16753,0
"16754",16754,0
"16755",16755,0.387217465302057
"16756",16756,0.0799363622844568
"16757",16757,1.0215654908562
"16758",16758,1.38045475629194
"16759",16759,0.271741341037781
"16760",16760,0.962953854664484
"16761",16761,17.1102211855054
"16762",16762,0.434236811210304
"16763",16763,11.485427380326
"16764",16764,15.431588904129
"16765",16765,3.58359820385957
"16766",16766,0.290220752967998
"16767",16767,1.37492404002897
"16768",16768,19.7109360652062
"16769",16769,17.5373121820694
"16770",16770,25.2424116192507
"16771",16771,24.0792861779027
"16772",16772,1.44646159082114
"16773",16773,0.00842727021002961
"16774",16774,1.23207836871658
"16775",16775,1.13493792445761
"16776",16776,0.809929954137286
"16777",16777,0.0888517402666264
"16778",16778,0.528392457485451
"16779",16779,0.0285232717259468
"16780",16780,0.00534599972787427
"16781",16781,0.450174350789772
"16782",16782,0.00491302148740426
"16783",16783,0.0356909985796446
"16784",16784,0.0453483313147048
"16785",16785,0
"16786",16786,0.143775557510084
"16787",16787,0.580479017059591
"16788",16788,0.859140678519083
"16789",16789,4.05813759321523
"16790",16790,0.0480137113564828
"16791",16791,17.7868493215175
"16792",16792,9.68337771787415
"16793",16793,25.9689246398651
"16794",16794,41.4561397319865
"16795",16795,0
"16796",16796,62.7545319796452
"16797",16797,0
"16798",16798,0
"16799",16799,0
"16800",16800,48.5113205598415
"16801",16801,60.086662354862
"16802",16802,41.2140781735493
"16803",16803,74.913119886436
"16804",16804,71.9651218885672
"16805",16805,0
"16806",16806,0
"16807",16807,0
"16808",16808,97.0886418633977
"16809",16809,67.9249323353864
"16810",16810,320.629011383068
"16811",16811,26.8677156189555
"16812",16812,16.9640990373773
"16813",16813,30.154616355563
"16814",16814,11.9129903470511
"16815",16815,10.1922351867517
"16816",16816,10.051369126906
"16817",16817,10.5317051705207
"16818",16818,8.47155239457862
"16819",16819,11.547261326684
"16820",16820,1.22362400320364
"16821",16821,0
"16822",16822,0
"16823",16823,0
"16824",16824,0
"16825",16825,0
"16826",16826,0
"16827",16827,0
"16828",16828,0
"16829",16829,0
"16830",16830,0
"16831",16831,0
"16832",16832,0
"16833",16833,0
"16834",16834,42.4350245084086
"16835",16835,51.6425782591827
"16836",16836,0
"16837",16837,0
"16838",16838,0
"16839",16839,22.8399022546083
"16840",16840,15.8235788673738
"16841",16841,9.25642449526939
"16842",16842,10.9657575516168
"16843",16843,7.32647660098658
"16844",16844,4.39824445004591
"16845",16845,4.35796523670648
"16846",16846,3.29269798558584
"16847",16847,4.67416757053189
"16848",16848,2.17992478840431
"16849",16849,4.81737896501501
"16850",16850,1.60390110783888
"16851",16851,0
"16852",16852,0.502618540598919
"16853",16853,1.64318181160332
"16854",16854,9.88492958769296
"16855",16855,1.65945009309633
"16856",16856,0
"16857",16857,0
"16858",16858,0
"16859",16859,0
"16860",16860,3.91143936630661
"16861",16861,1.42136977221568
"16862",16862,0.773042167800572
"16863",16863,0
"16864",16864,0
"16865",16865,0
"16866",16866,0
"16867",16867,0
"16868",16868,0
"16869",16869,0
"16870",16870,0
"16871",16871,0
"16872",16872,0
"16873",16873,0
"16874",16874,0
"16875",16875,0
"16876",16876,0
"16877",16877,0
"16878",16878,0
"16879",16879,0.458037040232505
"16880",16880,7.14507427451818
"16881",16881,1.03607995026491
"16882",16882,0
"16883",16883,0
"16884",16884,0
"16885",16885,6.33519939400878
"16886",16886,1.74332043332095
"16887",16887,18.4855199880753
"16888",16888,25.3359083192895
"16889",16889,2.85546136187482
"16890",16890,2.07881983875977
"16891",16891,1.67622501245902
"16892",16892,1.79451930549124
"16893",16893,0.0512080597732247
"16894",16894,1.23203414950771
"16895",16895,0.690829411871323
"16896",16896,0.165500188994444
"16897",16897,0.215189120010233
"16898",16898,0
"16899",16899,0
"16900",16900,0.331080764673863
"16901",16901,0.00600283136049614
"16902",16902,0.473098428732432
"16903",16903,0.548642630623174
"16904",16904,0
"16905",16905,0
"16906",16906,52.1963559781341
"16907",16907,44.6889017679404
"16908",16908,10.7757133217771
"16909",16909,21.3138040155114
"16910",16910,74.0622672948017
"16911",16911,95.6009665157839
"16912",16912,0
"16913",16913,0
"16914",16914,0
"16915",16915,0
"16916",16916,0
"16917",16917,0
"16918",16918,0
"16919",16919,0
"16920",16920,452.231874967752
"16921",16921,288.93865789678
"16922",16922,175.676313559882
"16923",16923,20.5867962947525
"16924",16924,19.7273756298172
"16925",16925,8.65745913593842
"16926",16926,11.4967696060954
"16927",16927,21.6874354345752
"16928",16928,24.7104560786177
"16929",16929,0
"16930",16930,4.55008737569478
"16931",16931,0
"16932",16932,0
"16933",16933,6.52041520597679
"16934",16934,0
"16935",16935,0
"16936",16936,224.824475058254
"16937",16937,0
"16938",16938,0
"16939",16939,0
"16940",16940,0
"16941",16941,0
"16942",16942,0
"16943",16943,0
"16944",16944,0
"16945",16945,7.5682078018657
"16946",16946,14.1642204487437
"16947",16947,8.96180986028224
"16948",16948,9.90220216239151
"16949",16949,68.8619062781714
"16950",16950,44.1168990141626
"16951",16951,0
"16952",16952,16.0578444594927
"16953",16953,27.579931532792
"16954",16954,15.8618948182036
"16955",16955,11.1923902036451
"16956",16956,3.65614292094941
"16957",16957,9.30069747153802
"16958",16958,4.33374575790966
"16959",16959,0
"16960",16960,0
"16961",16961,0
"16962",16962,0
"16963",16963,0
"16964",16964,0
"16965",16965,0
"16966",16966,0
"16967",16967,0.0807836451912199
"16968",16968,0
"16969",16969,0
"16970",16970,0
"16971",16971,0
"16972",16972,0
"16973",16973,0
"16974",16974,0
"16975",16975,0.371950015915743
"16976",16976,0
"16977",16977,0
"16978",16978,0
"16979",16979,0
"16980",16980,0
"16981",16981,0
"16982",16982,0
"16983",16983,0
"16984",16984,0
"16985",16985,0
"16986",16986,0
"16987",16987,0
"16988",16988,0
"16989",16989,0
"16990",16990,0
"16991",16991,0
"16992",16992,0
"16993",16993,0
"16994",16994,0
"16995",16995,0
"16996",16996,3.19461319299102
"16997",16997,16.0093346335441
"16998",16998,11.9198694149359
"16999",16999,14.3707701521465
"17000",17000,0.00399172000504214
"17001",17001,17.9230577262134
"17002",17002,30.8960911301498
"17003",17003,0.26955605332262
"17004",17004,37.500539772409
"17005",17005,55.7064190869476
"17006",17006,20.4863228934586
"17007",17007,18.5596011727897
"17008",17008,18.6021891562488
"17009",17009,0.571743950113969
"17010",17010,0.868078141664402
"17011",17011,0.0076175789216968
"17012",17012,0.471463129921001
"17013",17013,19.4985985580945
"17014",17014,54.8770086347491
"17015",17015,67.0144772281824
"17016",17016,82.6929496199091
"17017",17017,25.2565836898805
"17018",17018,91.896597926361
"17019",17019,77.6789088133881
"17020",17020,83.3564071663713
"17021",17021,160.077433825541
"17022",17022,0
"17023",17023,0
"17024",17024,0
"17025",17025,0
"17026",17026,0
"17027",17027,0
"17028",17028,0
"17029",17029,85.9579969766287
"17030",17030,53.6831492425971
"17031",17031,21.6232492158391
"17032",17032,8.09833688678864
"17033",17033,12.2814041010732
"17034",17034,23.791979771071
"17035",17035,23.1447260212361
"17036",17036,18.8566959800603
"17037",17037,0
"17038",17038,0
"17039",17039,0
"17040",17040,0
"17041",17041,65.7281788590448
"17042",17042,57.674231942618
"17043",17043,0
"17044",17044,0
"17045",17045,0
"17046",17046,0
"17047",17047,0
"17048",17048,0
"17049",17049,0
"17050",17050,0
"17051",17051,0
"17052",17052,0
"17053",17053,0
"17054",17054,10.8941917294111
"17055",17055,6.14911150017741
"17056",17056,32.1947769466203
"17057",17057,11.78684825201
"17058",17058,11.0525341009155
"17059",17059,21.4872274887246
"17060",17060,12.1777082005432
"17061",17061,0
"17062",17062,20.2547318964251
"17063",17063,16.2701203440974
"17064",17064,6.87324385307714
"17065",17065,2.7533387586334
"17066",17066,2.84728468560546
"17067",17067,0.805072912146668
"17068",17068,0
"17069",17069,0
"17070",17070,0
"17071",17071,0
"17072",17072,0
"17073",17073,0
"17074",17074,0
"17075",17075,0
"17076",17076,0
"17077",17077,0
"17078",17078,0
"17079",17079,0
"17080",17080,0
"17081",17081,0
"17082",17082,0
"17083",17083,0
"17084",17084,0
"17085",17085,0
"17086",17086,0
"17087",17087,0
"17088",17088,0
"17089",17089,0
"17090",17090,0
"17091",17091,2.6467048517678
"17092",17092,0
"17093",17093,0
"17094",17094,0
"17095",17095,0
"17096",17096,0
"17097",17097,0
"17098",17098,0
"17099",17099,0
"17100",17100,0
"17101",17101,12.4426525106643
"17102",17102,12.7428412292517
"17103",17103,19.4821252046284
"17104",17104,16.2637492132606
"17105",17105,8.63802014894631
"17106",17106,22.5867156223351
"17107",17107,15.466833733073
"17108",17108,66.6078685322266
"17109",17109,51.6185436730908
"17110",17110,0
"17111",17111,0.0373930846035618
"17112",17112,32.0957766769674
"17113",17113,19.4098957040877
"17114",17114,62.2767401081577
"17115",17115,77.0368815439388
"17116",17116,29.4133247717985
"17117",17117,62.1251212543853
"17118",17118,45.9150423779108
"17119",17119,46.0772429871028
"17120",17120,56.3490966477065
"17121",17121,83.5099197063804
"17122",17122,0
"17123",17123,0
"17124",17124,0
"17125",17125,0
"17126",17126,0
"17127",17127,0
"17128",17128,94.7086897028015
"17129",17129,82.7905270050891
"17130",17130,65.5225940160682
"17131",17131,96.5629059386224
"17132",17132,36.2419072952663
"17133",17133,22.7613298066142
"17134",17134,21.9016045002741
"17135",17135,24.8391202241202
"17136",17136,29.4592218750433
"17137",17137,0
"17138",17138,0
"17139",17139,0
"17140",17140,120.541416190705
"17141",17141,0
"17142",17142,0
"17143",17143,0
"17144",17144,0
"17145",17145,0
"17146",17146,0
"17147",17147,0
"17148",17148,0
"17149",17149,0
"17150",17150,0
"17151",17151,0
"17152",17152,10.6553350953922
"17153",17153,6.83600507266755
"17154",17154,12.65640465852
"17155",17155,49.0147204833616
"17156",17156,33.7963943787279
"17157",17157,19.7409357067041
"17158",17158,25.1552799165747
"17159",17159,0
"17160",17160,25.0981996875047
"17161",17161,11.8825524069011
"17162",17162,6.97300406789918
"17163",17163,6.44688618577859
"17164",17164,2.20043637379369
"17165",17165,6.78684591970206
"17166",17166,1.74681405608158
"17167",17167,2.87622161406147
"17168",17168,1.01200827672584
"17169",17169,0.453363078452791
"17170",17170,0
"17171",17171,0
"17172",17172,0
"17173",17173,0
"17174",17174,0
"17175",17175,0
"17176",17176,0
"17177",17177,0
"17178",17178,0
"17179",17179,0
"17180",17180,0
"17181",17181,0
"17182",17182,0
"17183",17183,0
"17184",17184,0
"17185",17185,0
"17186",17186,3.81568575943328
"17187",17187,3.16712140050725
"17188",17188,1.77273322814432
"17189",17189,2.84021636912015
"17190",17190,2.51217023033378
"17191",17191,2.81701982813834
"17192",17192,2.35737477735997
"17193",17193,0
"17194",17194,5.22954532625862
"17195",17195,0
"17196",17196,8.71061258595938
"17197",17197,14.126843484954
"17198",17198,0
"17199",17199,0
"17200",17200,8.27064287741342
"17201",17201,28.0702865315802
"17202",17202,41.8570912279131
"17203",17203,22.2775948267038
"17204",17204,24.9792631788345
"17205",17205,35.6072752029256
"17206",17206,14.4544606773073
"17207",17207,62.5031342059144
"17208",17208,57.5717702860424
"17209",17209,13.3520238555452
"17210",17210,13.0833273634505
"17211",17211,0
"17212",17212,0
"17213",17213,0
"17214",17214,0
"17215",17215,0
"17216",17216,0
"17217",17217,0
"17218",17218,0
"17219",17219,88.2585001169844
"17220",17220,106.421207234931
"17221",17221,61.5121826198683
"17222",17222,67.0943483999916
"17223",17223,21.7143998482495
"17224",17224,30.2218667189068
"17225",17225,27.0036619775476
"17226",17226,35.27111881394
"17227",17227,58.1358028446685
"17228",17228,66.5296161903629
"17229",17229,72.1239849205956
"17230",17230,60.8979534569524
"17231",17231,58.5724184845972
"17232",17232,0
"17233",17233,0
"17234",17234,0
"17235",17235,0
"17236",17236,0
"17237",17237,0
"17238",17238,0
"17239",17239,0
"17240",17240,0
"17241",17241,0
"17242",17242,0
"17243",17243,0
"17244",17244,0
"17245",17245,0
"17246",17246,13.1592390112162
"17247",17247,22.4920294755849
"17248",17248,23.3152500406412
"17249",17249,0
"17250",17250,28.2359008377497
"17251",17251,0
"17252",17252,18.4531766972826
"17253",17253,19.062753690718
"17254",17254,8.26354788003224
"17255",17255,4.77760431617719
"17256",17256,4.69185127436372
"17257",17257,0
"17258",17258,0
"17259",17259,3.80943398414699
"17260",17260,1.70533724261164
"17261",17261,0
"17262",17262,0
"17263",17263,0
"17264",17264,0
"17265",17265,0
"17266",17266,0
"17267",17267,0
"17268",17268,0
"17269",17269,0
"17270",17270,0
"17271",17271,0
"17272",17272,0
"17273",17273,0
"17274",17274,0
"17275",17275,0
"17276",17276,0
"17277",17277,0
"17278",17278,0
"17279",17279,0
"17280",17280,0
"17281",17281,1.87564543712325
"17282",17282,18.136456431234
"17283",17283,1.33460199452298
"17284",17284,4.80062560421182
"17285",17285,9.56787341871639
"17286",17286,14.7208052392989
"17287",17287,12.1889620798516
"17288",17288,6.5915807578251
"17289",17289,9.97961563349959
"17290",17290,10.9663086871018
"17291",17291,9.85989535966907
"17292",17292,10.0521595080943
"17293",17293,10.997781182623
"17294",17294,10.666006186701
"17295",17295,5.05411455259064
"17296",17296,11.3704171765562
"17297",17297,35.0524766030307
"17298",17298,50.1458937746249
"17299",17299,39.4858699291941
"17300",17300,0
"17301",17301,0
"17302",17302,0
"17303",17303,0
